order_id,carrier,ship_ts,estimated_delivery_date,delivered_ts,delivery_status
ORD000000312,XpressBees,2023-04-28 05:52:58,2023-05-01,2023-05-01 05:52:58,delivered
ORD000000313,IndiaPost,2023-07-10 09:26:16,2023-07-14,2023-07-16 09:26:16,delivered
ORD000000314,XpressBees,2023-05-21 02:44:11,2023-05-23,2023-05-25 02:44:11,delivered
ORD000000315,IndiaPost,2024-09-17 19:52:46,2024-09-19,2024-09-21 19:52:46,delivered
ORD000000316,IndiaPost,2023-12-03 16:51:26,2023-12-05,2023-12-06 16:51:26,delivered
ORD000000317,XpressBees,2024-02-12 15:59:05,2024-02-13,2024-02-16 15:59:05,delivered
ORD000000318,BlueDart,2024-03-10 03:08:12,2024-03-11,2024-03-11 03:08:12,delivered
ORD000000319,BlueDart,2023-10-29 17:33:23,2023-11-04,2023-11-04 17:33:23,delivered
ORD000000320,Shadowfax,2023-09-14 23:11:54,2023-09-16,2023-09-16 23:11:54,delivered
ORD000000322,XpressBees,2024-01-27 05:42:19,2024-01-29,2024-02-01 05:42:19,delivered
ORD000000323,BlueDart,2023-10-14 11:46:13,2023-10-18,2023-10-16 11:46:13,delivered
ORD000000325,Delhivery,2024-11-04 09:29:10,2024-11-07,2024-11-05 09:29:10,delivered
ORD000000328,Ekart,2024-11-02 14:45:28,2024-11-05,2024-10-30 14:45:28,delivered
ORD000000329,Delhivery,2023-05-25 15:01:45,2023-05-29,2023-05-29 15:01:45,delivered
ORD000000330,XpressBees,2023-03-23 21:45:42,2023-03-25,2023-03-25 21:45:42,delivered
ORD000000331,Ekart,2023-05-27 14:55:32,2023-05-31,2023-05-31 14:55:32,delivered
ORD000000332,IndiaPost,2024-11-18 01:08:14,2024-11-20,2024-11-20 01:08:14,delivered
ORD000000333,BlueDart,2023-07-09 11:05:35,2023-07-11,2023-07-13 11:05:35,delivered
ORD000000334,BlueDart,2024-09-04 01:34:36,2024-09-06,2024-09-08 01:34:36,delivered
ORD000000335,XpressBees,2024-05-01 00:17:59,2024-05-07,,in_transit
ORD000000336,Delhivery,2024-01-12 18:08:29,2024-01-14,2024-01-15 18:08:29,delivered
ORD000000337,XpressBees,2023-10-22 09:55:23,2023-10-23,2023-10-26 09:55:23,delivered
ORD000000338,XpressBees,2023-03-20 00:25:43,2023-03-26,2023-03-28 00:25:43,delivered
ORD000000339,Delhivery,2024-06-29 09:08:06,2024-07-01,2024-06-30 09:08:06,delivered
ORD000000340,IndiaPost,2023-10-30 21:31:36,2023-11-01,2023-11-01 21:31:36,delivered
ORD000000341,Delhivery,2024-01-27 03:43:07,2024-02-01,2024-02-04 03:43:07,delivered
ORD000000342,XpressBees,2023-02-09 22:01:03,2023-02-13,2023-02-14 22:01:03,delivered
ORD000000343,Ekart,2024-08-26 10:09:55,2024-08-28,2024-08-28 10:09:55,delivered
ORD000000344,BlueDart,2024-06-14 14:33:36,2024-06-18,2024-06-18 14:33:36,delivered
ORD000000346,BlueDart,2024-01-01 02:18:11,2024-01-08,2024-01-08 02:18:11,delivered
ORD000000347,BlueDart,2023-10-08 19:07:14,2023-10-10,2023-10-11 19:07:14,delivered
ORD000000348,Shadowfax,2023-10-08 18:02:21,2023-10-17,2023-10-17 18:02:21,delivered
ORD000000349,IndiaPost,2023-02-25 22:51:51,2023-02-27,2023-03-01 22:51:51,delivered
ORD000000350,IndiaPost,2024-06-09 01:26:49,2024-06-10,2024-06-11 01:26:49,delivered
ORD000000351,Delhivery,2023-02-06 02:11:04,2023-02-09,2023-02-14 02:11:04,delivered
ORD000000352,BlueDart,2023-01-02 19:11:49,2023-01-04,,delivered
ORD000000353,BlueDart,2023-01-23 12:08:06,2023-01-25,2023-01-27 12:08:06,delivered
ORD000000354,IndiaPost,2023-06-23 04:09:56,2023-06-27,2023-07-02 04:09:56,delivered
ORD000000355,XpressBees,2024-02-28 08:43:01,2024-03-01,2024-03-04 08:43:01,delivered
ORD000000356,Ekart,2024-06-03 07:24:39,2024-06-07,2024-06-12 07:24:39,delivered
ORD000000358,BlueDart,2023-11-03 03:49:44,2023-11-08,2023-11-08 03:49:44,delivered
ORD000000359,XpressBees,2024-03-03 14:28:22,2024-03-07,2024-03-10 14:28:22,delivered
ORD000000360,BlueDart,2024-03-22 06:29:46,2024-03-24,2024-03-27 06:29:46,delivered
ORD000000361,Ekart,2024-10-09 13:21:39,2024-10-15,2024-10-17 13:21:39,delivered
ORD000000362,Ekart,2024-10-01 22:44:22,2024-10-04,2024-10-04 22:44:22,delivered
ORD000000363,Shadowfax,2024-10-03 08:20:08,2024-10-06,2024-10-06 08:20:08,delivered
ORD000000364,XpressBees,2024-10-09 08:29:23,2024-10-13,2024-10-14 08:29:23,delivered
ORD000000365,Ekart,2024-10-25 09:27:43,2024-10-29,2024-11-01 09:27:43,delivered
ORD000000366,Shadowfax,2024-02-14 13:26:20,2024-02-16,2024-02-21 13:26:20,delivered
ORD000000368,Shadowfax,2024-07-14 11:12:16,2024-07-17,2024-07-18 11:12:16,delivered
ORD000000369,Shadowfax,2023-06-19 08:55:47,2023-06-22,,in_transit
ORD000000370,XpressBees,2023-10-17 05:11:42,2023-10-25,2023-10-26 05:11:42,delivered
ORD000000371,IndiaPost,2024-11-04 20:53:48,2024-11-06,2024-11-07 20:53:48,delivered
ORD000000372,Shadowfax,2024-01-16 19:49:05,2024-01-20,2024-01-22 19:49:05,delivered
ORD000000373,BlueDart,2023-02-11 02:13:42,2023-02-14,2023-02-18 02:13:42,delivered
ORD000000374,Shadowfax,2023-11-02 17:13:47,2023-11-05,2023-11-06 17:13:47,delivered
ORD000000375,IndiaPost,2023-05-16 20:33:40,2023-05-22,2023-05-13 20:33:40,delivered
ORD000000376,XpressBees,2023-10-14 23:14:59,2023-10-16,2023-10-16 23:14:59,delivered
ORD000000377,Shadowfax,2024-02-06 14:35:51,2024-02-10,2024-02-13 14:35:51,delivered
ORD000000378,BlueDart,2024-01-04 00:36:52,2024-01-05,2024-01-08 00:36:52,delivered
ORD000000379,Delhivery,2023-12-30 22:28:46,2024-01-01,2023-12-27 22:28:46,delivered
ORD000000380,Shadowfax,2023-01-11 19:32:46,2023-01-15,2023-01-15 19:32:46,delivered
ORD000000381,BlueDart,2023-11-29 22:32:34,2023-12-03,2023-12-03 22:32:34,delivered
ORD000000382,IndiaPost,2023-01-22 07:56:05,2023-01-26,2023-01-27 07:56:05,delivered
ORD000000383,Shadowfax,2023-11-02 16:34:58,2023-11-05,2023-11-04 16:34:58,delivered
ORD000000384,Ekart,2024-05-04 15:58:42,2024-05-09,2024-05-09 15:58:42,delivered
ORD000000385,IndiaPost,2023-04-15 19:57:52,2023-04-19,2023-04-21 19:57:52,delivered
ORD000000386,IndiaPost,2024-11-07 04:42:01,2024-11-10,2024-11-13 04:42:01,delivered
ORD000000387,Shadowfax,2024-04-19 19:54:53,2024-04-22,2024-04-24 19:54:53,delivered
ORD000000388,Delhivery,2023-07-05 18:10:56,2023-07-07,2023-07-09 18:10:56,delivered
ORD000000389,Shadowfax,2023-10-31 10:51:04,2023-11-02,2023-11-04 10:51:04,delivered
ORD000000390,Ekart,2023-03-21 14:05:35,2023-03-29,2023-03-30 14:05:35,delivered
ORD000000391,Delhivery,2023-01-15 17:14:44,2023-01-18,2023-01-20 17:14:44,delivered
ORD000000393,XpressBees,2024-05-28 09:36:52,2024-05-31,2024-05-31 09:36:52,delivered
ORD000000394,XpressBees,2024-08-28 07:36:53,2024-08-31,2024-09-02 07:36:53,delivered
ORD000000395,Shadowfax,2024-04-13 13:50:10,2024-04-17,2024-04-17 13:50:10,delivered
ORD000000396,Ekart,2024-11-03 11:02:34,2024-11-05,2024-11-07 11:02:34,delivered
ORD000000398,Shadowfax,2023-02-16 18:37:57,2023-02-20,2023-02-21 18:37:57,delivered
ORD000000399,XpressBees,2023-06-12 14:39:10,2023-06-16,2023-06-17 14:39:10,delivered
ORD000000400,IndiaPost,2023-10-29 16:57:05,2023-11-02,2023-11-02 16:57:05,delivered
ORD000000402,Ekart,2024-01-19 08:10:37,2024-01-21,,in_transit
ORD000000403,Delhivery,2023-08-16 11:28:32,2023-08-19,2023-08-22 11:28:32,delivered
ORD000000404,BlueDart,2024-09-14 06:42:44,2024-09-18,2024-09-19 06:42:44,delivered
ORD000000405,XpressBees,2023-01-04 10:12:17,2023-01-09,2023-01-08 10:12:17,delivered
ORD000000406,XpressBees,2024-09-08 20:21:26,2024-09-10,2024-09-15 20:21:26,delivered
ORD000000407,Ekart,2023-10-29 03:54:06,2023-11-01,2023-11-04 03:54:06,delivered
ORD000000408,IndiaPost,2023-01-03 21:40:10,2023-01-07,2023-01-10 21:40:10,delivered
ORD000000409,Delhivery,2024-10-10 13:55:48,2024-10-13,2024-10-14 13:55:48,delivered
ORD000000410,Delhivery,2023-12-01 06:38:18,2023-12-03,2023-12-03 06:38:18,delivered
ORD000000411,Ekart,2024-07-10 13:35:37,2024-07-18,2024-07-18 13:35:37,delivered
ORD000000412,Shadowfax,2024-10-24 15:42:11,2024-10-29,2024-10-29 15:42:11,delivered
ORD000000413,IndiaPost,2023-01-26 19:19:22,2023-01-29,2023-02-01 19:19:22,delivered
ORD000000414,Ekart,2023-08-14 15:49:32,2023-08-15,2023-08-17 15:49:32,delivered
ORD000000415,Ekart,2023-04-11 00:21:08,2023-04-13,,in_transit
ORD000000416,XpressBees,2023-03-24 14:19:26,2023-03-26,2023-03-26 14:19:26,delivered
ORD000000418,XpressBees,2024-09-19 15:33:12,2024-09-22,2024-09-21 15:33:12,delivered
ORD000000419,Shadowfax,2023-10-22 01:35:17,2023-10-24,2023-10-26 01:35:17,delivered
ORD000000420,Shadowfax,2024-06-09 22:36:51,2024-06-12,2024-06-16 22:36:51,delivered
ORD000000421,Shadowfax,2024-11-07 01:53:10,2024-11-11,2024-11-13 01:53:10,delivered
ORD000000423,Shadowfax,2023-01-09 19:19:56,2023-01-11,2023-01-13 19:19:56,delivered
ORD000000425,XpressBees,2024-07-10 00:41:37,2024-07-11,2024-07-13 00:41:37,delivered
ORD000000426,Shadowfax,2023-05-17 20:23:31,2023-05-18,2023-05-19 20:23:31,delivered
ORD000000427,Ekart,2023-12-29 01:35:05,2024-01-03,2024-01-03 01:35:05,delivered
ORD000000428,XpressBees,2023-05-16 08:02:04,2023-05-18,2023-05-20 08:02:04,delivered
ORD000000429,Ekart,2024-03-26 20:15:36,2024-03-30,2024-03-30 20:15:36,delivered
ORD000000431,IndiaPost,2023-08-26 12:45:55,2023-08-29,,in_transit
ORD000000432,IndiaPost,2024-08-30 07:18:21,2024-09-01,2024-09-03 07:18:21,delivered
ORD000000433,Shadowfax,2023-12-24 18:27:51,2023-12-26,2023-12-26 18:27:51,delivered
ORD000000434,Ekart,2024-06-26 11:52:29,2024-06-29,2024-07-02 11:52:29,delivered
ORD000000435,IndiaPost,2024-04-28 00:59:21,2024-05-05,2024-05-07 00:59:21,delivered
ORD000000436,Ekart,2023-12-04 13:24:25,2023-12-06,2023-12-06 13:24:25,delivered
ORD000000437,Ekart,2023-09-09 09:20:56,2023-09-11,2023-09-11 09:20:56,delivered
ORD000000438,BlueDart,2023-06-24 16:20:19,2023-06-27,2023-06-27 16:20:19,delivered
ORD000000440,Shadowfax,2024-04-29 23:02:43,2024-05-01,2024-05-07 23:02:43,delivered
ORD000000442,Delhivery,2024-12-18 00:32:39,2024-12-20,2024-12-21 00:32:39,delivered
ORD000000443,Delhivery,2024-09-24 05:57:33,2024-09-27,2024-09-26 05:57:33,delivered
ORD000000444,IndiaPost,2023-04-17 21:59:34,2023-04-20,2023-04-19 21:59:34,delivered
ORD000000445,Shadowfax,2023-05-18 21:22:20,2023-05-21,2023-05-21 21:22:20,delivered
ORD000000446,XpressBees,2024-02-03 11:13:48,2024-02-07,2024-02-08 11:13:48,delivered
ORD000000447,BlueDart,2023-03-28 09:02:45,2023-03-29,2023-03-29 09:02:45,delivered
ORD000000448,Shadowfax,2024-12-16 22:06:03,2024-12-20,2024-12-21 22:06:03,delivered
ORD000000449,XpressBees,2024-04-26 21:40:54,2024-04-28,2024-04-29 21:40:54,delivered
ORD000000450,BlueDart,2023-02-23 11:47:35,2023-02-25,2023-02-26 11:47:35,delivered
ORD000000451,Delhivery,2023-11-28 03:29:44,2023-12-05,2023-12-06 03:29:44,delivered
ORD000000452,Shadowfax,2023-07-09 09:03:59,2023-07-13,,in_transit
ORD000000453,BlueDart,2023-12-30 05:49:47,2024-01-02,2024-01-03 05:49:47,delivered
ORD000000454,Shadowfax,2023-07-31 17:58:08,2023-08-03,2023-08-04 17:58:08,delivered
ORD000000455,Delhivery,2024-10-06 15:26:21,2024-10-13,2024-10-18 15:26:21,delivered
ORD000000456,XpressBees,2024-07-07 21:34:11,2024-07-10,2024-07-11 21:34:11,delivered
ORD000000457,BlueDart,2024-11-03 11:40:33,2024-11-06,2024-11-08 11:40:33,delivered
ORD000000458,Delhivery,2023-06-18 00:45:33,2023-06-20,2023-06-21 00:45:33,delivered
ORD000000459,Shadowfax,2023-10-27 06:35:44,2023-10-30,2023-10-30 06:35:44,delivered
ORD000000460,Ekart,2024-09-20 05:26:23,2024-09-23,2024-09-24 05:26:23,delivered
ORD000000461,Ekart,2023-10-23 07:41:23,2023-10-27,2023-10-29 07:41:23,delivered
ORD000000462,Shadowfax,2023-10-24 12:36:24,2023-10-29,2023-11-01 12:36:24,delivered
ORD000000463,Delhivery,2024-12-27 12:39:39,2024-12-31,2024-12-29 12:39:39,delivered
ORD000000464,XpressBees,2024-08-20 03:26:41,2024-08-24,2024-08-26 03:26:41,delivered
ORD000000465,Ekart,2024-10-17 13:00:48,2024-10-20,2024-10-23 13:00:48,delivered
ORD000000466,Delhivery,2023-11-03 14:51:11,2023-11-06,2023-11-06 14:51:11,delivered
ORD000000467,Shadowfax,2024-03-10 21:44:17,2024-03-19,2024-03-20 21:44:17,delivered
ORD000000468,BlueDart,2023-12-03 20:58:47,2023-12-09,2023-12-10 20:58:47,delivered
ORD000000469,Shadowfax,2023-12-03 18:39:35,2023-12-08,2023-12-08 18:39:35,delivered
ORD000000470,Shadowfax,2023-04-18 22:25:49,2023-04-21,2023-04-25 22:25:49,delivered
ORD000000471,Shadowfax,2024-10-09 17:40:22,2024-10-13,2024-10-15 17:40:22,delivered
ORD000000472,Shadowfax,2023-10-29 13:12:12,2023-10-31,2023-11-03 13:12:12,delivered
ORD000000473,BlueDart,2024-03-08 23:08:04,2024-03-11,2024-03-12 23:08:04,delivered
ORD000000474,Delhivery,2024-10-13 17:06:27,2024-10-20,2024-10-24 17:06:27,delivered
ORD000000475,IndiaPost,2024-08-24 04:22:11,2024-08-25,2024-08-26 04:22:11,delivered
ORD000000476,XpressBees,2023-06-18 21:14:31,2023-06-21,2023-06-23 21:14:31,delivered
ORD000000477,Ekart,2024-04-09 19:09:49,2024-04-12,2024-04-12 19:09:49,delivered
ORD000000478,IndiaPost,2023-12-31 06:27:37,2024-01-04,2024-01-06 06:27:37,delivered
ORD000000479,Shadowfax,2023-08-12 09:19:49,2023-08-20,,delivered
ORD000000480,IndiaPost,2023-02-02 06:25:44,2023-02-04,2023-02-06 06:25:44,delivered
ORD000000481,BlueDart,2024-04-19 13:55:23,2024-04-23,2024-04-22 13:55:23,delivered
ORD000000482,XpressBees,2024-08-29 03:36:45,2024-08-30,,in_transit
ORD000000483,Ekart,2024-11-26 22:32:14,2024-12-04,2024-12-06 22:32:14,delivered
ORD000000484,IndiaPost,2023-10-13 08:34:10,2023-10-18,,delivered
ORD000000485,Shadowfax,2023-10-31 09:43:05,2023-11-02,2023-11-02 09:43:05,delivered
ORD000000486,IndiaPost,2023-05-20 09:26:05,2023-05-21,2023-05-23 09:26:05,delivered
ORD000000487,BlueDart,2024-12-28 02:46:47,2024-12-31,,in_transit
ORD000000488,XpressBees,2024-10-12 04:59:40,2024-10-14,2024-10-17 04:59:40,delivered
ORD000000489,Ekart,2024-12-10 03:48:20,2024-12-15,2024-12-16 03:48:20,delivered
ORD000000490,BlueDart,2023-12-31 17:55:25,2024-01-05,2024-01-06 17:55:25,delivered
ORD000000491,XpressBees,2023-06-29 20:28:48,2023-07-01,2023-07-03 20:28:48,delivered
ORD000000492,IndiaPost,2024-02-28 23:08:02,2024-03-02,2024-03-03 23:08:02,delivered
ORD000000493,Shadowfax,2023-10-23 05:29:54,2023-10-26,2023-10-27 05:29:54,delivered
ORD000000494,IndiaPost,2023-10-11 19:00:00,2023-10-13,2023-10-15 19:00:00,delivered
ORD000000495,Ekart,2023-03-10 14:11:56,2023-03-11,2023-03-14 14:11:56,delivered
ORD000000496,Delhivery,2023-03-01 05:13:10,2023-03-09,2023-03-09 05:13:10,delivered
ORD000000497,Shadowfax,2023-10-25 06:17:34,2023-10-27,2023-10-29 06:17:34,delivered
ORD000000498,XpressBees,2024-11-12 11:34:17,2024-11-14,2024-11-16 11:34:17,delivered
ORD000000499,IndiaPost,2024-07-10 11:39:08,2024-07-11,2024-07-13 11:39:08,delivered
ORD000000500,XpressBees,2024-08-11 03:38:43,2024-08-15,2024-08-18 03:38:43,delivered
ORD000000501,Ekart,2023-07-21 03:56:27,2023-07-28,2023-07-28 03:56:27,delivered
ORD000000502,Shadowfax,2024-07-19 21:59:57,2024-07-22,2024-07-23 21:59:57,delivered
ORD000000503,Shadowfax,2023-11-03 13:47:36,2023-11-06,2023-11-07 13:47:36,delivered
ORD000000504,BlueDart,2023-02-17 21:23:53,2023-02-20,2023-02-19 21:23:53,delivered
ORD000000505,Delhivery,2023-10-31 01:18:44,2023-11-02,2023-11-02 01:18:44,delivered
ORD000000507,Delhivery,2024-10-14 15:38:50,2024-10-16,2024-10-17 15:38:50,delivered
ORD000000508,IndiaPost,2024-10-09 12:56:25,2024-10-10,2024-10-13 12:56:25,delivered
ORD000000510,Delhivery,2024-04-04 05:31:18,2024-04-06,2024-04-06 05:31:18,delivered
ORD000000512,XpressBees,2023-05-11 21:23:17,2023-05-14,2023-05-15 21:23:17,delivered
ORD000000513,Shadowfax,2024-05-06 21:05:23,2024-05-09,2024-05-10 21:05:23,delivered
ORD000000514,XpressBees,2024-08-12 12:35:08,2024-08-16,,delivered
ORD000000515,XpressBees,2024-08-24 19:00:45,2024-08-29,2024-08-29 19:00:45,delivered
ORD000000516,BlueDart,2023-05-07 07:15:56,2023-05-10,2023-05-04 07:15:56,delivered
ORD000000517,Delhivery,2024-01-06 16:36:34,2024-01-11,2024-01-11 16:36:34,delivered
ORD000000518,Delhivery,2023-01-16 15:19:01,2023-01-20,2023-01-21 15:19:01,delivered
ORD000000519,BlueDart,2023-03-15 22:54:41,2023-03-19,2023-03-18 22:54:41,delivered
ORD000000520,BlueDart,2023-03-08 23:20:38,2023-03-10,2023-03-12 23:20:38,delivered
ORD000000521,Ekart,2023-02-15 17:47:18,2023-02-17,2023-02-17 17:47:18,delivered
ORD000000522,Shadowfax,2023-10-07 01:15:54,2023-10-09,2023-10-12 01:15:54,delivered
ORD000000523,Ekart,2023-10-14 22:35:44,2023-10-20,2023-10-21 22:35:44,delivered
ORD000000524,Delhivery,2024-06-18 19:22:24,2024-06-19,2024-06-23 19:22:24,delivered
ORD000000525,BlueDart,2023-10-05 01:57:43,2023-10-08,2023-10-09 01:57:43,delivered
ORD000000526,Shadowfax,2023-04-29 12:39:57,2023-05-06,,in_transit
ORD000000527,IndiaPost,2024-11-30 12:48:44,2024-12-02,2024-12-05 12:48:44,delivered
ORD000000528,Ekart,2024-10-24 21:55:24,2024-10-26,2024-10-29 21:55:24,delivered
ORD000000529,IndiaPost,2023-04-16 03:01:23,2023-04-23,2023-04-23 03:01:23,delivered
ORD000000530,BlueDart,2023-10-20 05:14:15,2023-10-24,2023-10-27 05:14:15,delivered
ORD000000531,Ekart,2023-05-24 11:04:45,2023-05-25,2023-05-25 11:04:45,delivered
ORD000000532,BlueDart,2024-12-12 03:20:59,2024-12-16,2024-12-17 03:20:59,delivered
ORD000000533,IndiaPost,2023-10-14 01:24:20,2023-10-15,2023-10-16 01:24:20,delivered
ORD000000534,BlueDart,2023-03-24 08:06:08,2023-03-25,2023-03-28 08:06:08,delivered
ORD000000535,IndiaPost,2024-07-13 12:24:36,2024-07-15,,delivered
ORD000000536,Shadowfax,2024-06-29 08:23:11,2024-07-04,2024-07-03 08:23:11,delivered
ORD000000537,Delhivery,2023-07-27 14:24:56,2023-07-30,,in_transit
ORD000000538,XpressBees,2023-10-03 06:02:39,2023-10-04,2023-10-07 06:02:39,delivered
ORD000000539,Ekart,2023-11-06 05:52:25,2023-11-07,2023-11-11 05:52:25,delivered
ORD000000540,BlueDart,2023-08-18 15:44:51,2023-08-20,2023-08-20 15:44:51,delivered
ORD000000541,IndiaPost,2023-09-06 00:15:46,2023-09-09,2023-09-09 00:15:46,delivered
ORD000000542,BlueDart,2024-09-17 05:45:12,2024-09-19,2024-09-21 05:45:12,delivered
ORD000000543,XpressBees,2024-08-05 02:44:41,2024-08-11,2024-08-14 02:44:41,delivered
ORD000000544,BlueDart,2024-06-13 02:45:52,2024-06-16,2024-06-15 02:45:52,delivered
ORD000000545,BlueDart,2024-06-08 20:53:12,2024-06-11,2024-06-12 20:53:12,delivered
ORD000000546,IndiaPost,2024-01-15 20:13:49,2024-01-19,2024-01-23 20:13:49,delivered
ORD000000548,XpressBees,2024-07-08 05:05:59,2024-07-09,2024-07-13 05:05:59,delivered
ORD000000549,Delhivery,2023-04-08 00:39:21,2023-04-12,2023-04-11 00:39:21,delivered
ORD000000550,IndiaPost,2023-04-30 05:54:47,2023-05-02,2023-05-04 05:54:47,delivered
ORD000000551,IndiaPost,2023-04-16 11:38:01,2023-04-20,2023-04-19 11:38:01,delivered
ORD000000552,Ekart,2024-07-18 14:18:45,2024-07-21,2024-07-23 14:18:45,delivered
ORD000000553,XpressBees,2024-03-17 02:11:45,2024-03-19,,delivered
ORD000000554,XpressBees,2023-12-03 14:55:54,2023-12-05,2023-12-07 14:55:54,delivered
ORD000000556,XpressBees,2024-10-04 09:57:07,2024-10-09,,in_transit
ORD000000557,Delhivery,2023-04-11 23:10:04,2023-04-15,2023-04-14 23:10:04,delivered
ORD000000558,Ekart,2023-10-26 07:16:33,2023-10-31,2023-11-03 07:16:33,delivered
ORD000000559,Delhivery,2024-08-11 09:34:33,2024-08-13,2024-08-15 09:34:33,delivered
ORD000000561,XpressBees,2023-11-21 17:32:28,2023-11-23,2023-11-22 17:32:28,delivered
ORD000000562,IndiaPost,2023-07-10 19:53:55,2023-07-19,2023-07-18 19:53:55,delivered
ORD000000564,Delhivery,2023-11-03 23:16:16,2023-11-06,2023-11-08 23:16:16,delivered
ORD000000565,XpressBees,2024-10-24 20:06:15,2024-10-26,2024-10-26 20:06:15,delivered
ORD000000566,IndiaPost,2024-08-27 03:54:38,2024-08-31,2024-09-03 03:54:38,delivered
ORD000000567,Shadowfax,2024-10-16 23:06:57,2024-10-19,2024-10-18 23:06:57,delivered
ORD000000568,IndiaPost,2023-01-11 20:58:41,2023-01-14,2023-01-15 20:58:41,delivered
ORD000000569,BlueDart,2023-12-25 02:21:34,2023-12-27,2023-12-28 02:21:34,delivered
ORD000000571,BlueDart,2023-08-25 02:12:31,2023-08-27,2023-08-29 02:12:31,delivered
ORD000000572,XpressBees,2023-08-20 19:00:02,2023-08-25,,in_transit
ORD000000573,Delhivery,2023-10-29 03:10:10,2023-10-31,2023-10-30 03:10:10,delivered
ORD000000574,Ekart,2023-11-04 22:07:41,2023-11-09,2023-11-09 22:07:41,delivered
ORD000000575,XpressBees,2024-04-23 02:35:02,2024-04-24,2024-04-24 02:35:02,delivered
ORD000000576,Shadowfax,2023-09-15 16:31:43,2023-09-20,2023-09-21 16:31:43,delivered
ORD000000577,BlueDart,2023-08-23 20:42:51,2023-08-25,2023-08-27 20:42:51,delivered
ORD000000578,XpressBees,2023-10-18 11:56:10,2023-10-19,2023-10-20 11:56:10,delivered
ORD000000580,XpressBees,2023-01-01 09:27:10,2023-01-06,2023-01-04 09:27:10,delivered
ORD000000581,Shadowfax,2024-07-29 23:43:08,2024-08-03,2024-08-04 23:43:08,delivered
ORD000000582,XpressBees,2023-10-08 19:40:37,2023-10-11,2023-10-09 19:40:37,delivered
ORD000000584,XpressBees,2024-08-13 02:54:49,2024-08-17,2024-08-21 02:54:49,delivered
ORD000000585,Shadowfax,2024-01-06 17:15:24,2024-01-09,2024-01-11 17:15:24,delivered
ORD000000586,Ekart,2024-05-05 14:52:54,2024-05-07,2024-05-11 14:52:54,delivered
ORD000000587,Ekart,2024-11-06 23:20:23,2024-11-09,2024-11-10 23:20:23,delivered
ORD000000588,XpressBees,2023-01-22 06:36:15,2023-01-24,,in_transit
ORD000000590,Shadowfax,2024-11-12 10:03:18,2024-11-15,2024-11-16 10:03:18,delivered
ORD000000591,Shadowfax,2024-10-08 21:02:20,2024-10-09,2024-10-13 21:02:20,delivered
ORD000000592,BlueDart,2024-04-08 20:11:04,2024-04-12,2024-04-13 20:11:04,delivered
ORD000000593,Delhivery,2023-07-15 11:49:48,2023-07-20,2023-07-21 11:49:48,delivered
ORD000000594,IndiaPost,2023-10-06 16:15:56,2023-10-07,,in_transit
ORD000000595,Delhivery,2024-10-14 13:08:50,2024-10-22,2024-10-22 13:08:50,delivered
ORD000000596,Delhivery,2024-06-18 06:41:49,2024-06-23,2024-06-27 06:41:49,delivered
ORD000000597,XpressBees,2023-09-03 09:36:19,2023-09-05,2023-09-06 09:36:19,delivered
ORD000000598,IndiaPost,2023-04-22 22:10:21,2023-04-24,2023-04-27 22:10:21,delivered
ORD000000599,XpressBees,2024-08-28 23:40:19,2024-09-05,2024-09-08 23:40:19,delivered
ORD000000601,BlueDart,2024-12-15 01:00:35,2024-12-17,2024-12-19 01:00:35,delivered
ORD000000602,Delhivery,2023-11-03 19:44:22,2023-11-05,2023-11-04 19:44:22,delivered
ORD000000604,Shadowfax,2023-09-08 10:41:36,2023-09-13,2023-09-12 10:41:36,delivered
ORD000000605,Ekart,2023-12-27 22:09:20,2023-12-31,2024-01-03 22:09:20,delivered
ORD000000606,XpressBees,2023-10-04 15:07:49,2023-10-08,2023-10-08 15:07:49,delivered
