order_id,order_item_id,product_id,seller_id,quantity,unit_price_inr,discount_inr,freight_inr,line_total_inr
ORD000000194,1,PROD0000145,SELL000074,2,189.0,33.0,133.0,511.0
ORD000000194,2,PROD0000212,SELL000017,3,741.0,317.0,179.0,2402.0
ORD000000194,3,PROD0000377,SELL000001,2,14474.0,2554.0,59.0,29007.0
ORD000000195,1,PROD0000097,SELL000057,1,244.0,43.0,173.0,417.0
ORD000000195,2,PROD0000057,SELL000050,2,31055.0,3451.0,48.0,62158.0
ORD000000195,3,PROD0000209,SELL000051,1,971.0,108.0,141.0,1112.0
ORD000000196,1,PROD0000285,SELL000002,1,592.0,66.0,86.0,678.0
ORD000000197,1,PROD0000465,SELL000067,3,9365.0,2341.0,175.0,28270.0
ORD000000197,2,PROD0000166,SELL000053,2,320.0,0.0,67.0,707.0
ORD000000198,1,PROD0000112,SELL000006,2,11247.0,4820.0,42.0,22536.0
ORD000000198,2,PROD0000367,SELL000035,2,8773.0,975.0,53.0,17599.0
ORD000000199,1,PROD0000455,SELL000014,1,10921.0,575.0,48.0,10969.0
ORD000000200,1,PROD0000445,SELL000094,2,1122.0,0.0,66.0,2310.0
ORD000000201,1,PROD0000329,SELL000077,1,9565.0,0.0,48.0,9613.0
ORD000000202,1,PROD0000008,SELL000051,2,849.0,94.0,54.0,1752.0
ORD000000203,1,PROD0000340,SELL000009,2,407.0,0.0,43.0,857.0
ORD000000203,2,PROD0000059,SELL000089,2,364.0,0.0,42.0,770.0
ORD000000204,1,PROD0000410,SELL000037,1,701.0,0.0,67.0,768.0
ORD000000204,2,PROD0000482,SELL000061,2,978.0,0.0,140.0,2096.0
ORD000000204,3,PROD0000318,SELL000075,1,39215.0,16806.0,43.0,39258.0
ORD000000204,4,PROD0000124,SELL000041,3,29792.0,3310.0,54.0,89430.0
ORD000000204,5,PROD0000155,SELL000102,2,447.0,24.0,55.0,949.0
ORD000000205,1,PROD0000380,SELL000024,2,7870.0,5247.0,31.0,15771.0
ORD000000205,2,PROD0000395,SELL000036,1,178.0,9.0,170.0,348.0
ORD000000206,1,PROD0000423,SELL000019,1,205.0,137.0,52.0,257.0
ORD000000207,1,PROD0000052,SELL000036,1,2588.0,1109.0,189.0,2777.0
ORD000000208,1,PROD0000385,SELL000083,2,3484.0,615.0,459.0,7427.0
ORD000000209,1,PROD0000500,SELL000049,1,879.0,98.0,93.0,972.0
ORD000000209,2,PROD0000016,SELL000092,2,1224.0,306.0,55.0,2503.0
ORD000000210,1,PROD0000224,SELL000093,3,1993.0,0.0,74.0,6053.0
ORD000000211,1,PROD0000383,SELL000034,2,3223.0,170.0,362.0,6808.0
ORD000000212,1,PROD0000275,SELL000083,1,333.0,0.0,47.0,380.0
ORD000000212,2,PROD0000500,SELL000051,1,977.0,0.0,76.0,1053.0
ORD000000212,3,PROD0000352,SELL000044,1,653.0,0.0,145.0,798.0
ORD000000213,1,PROD0000192,SELL000030,1,812.0,203.0,54.0,866.0
ORD000000214,1,PROD0000324,SELL000006,2,1967.0,0.0,160.0,4094.0
ORD000000214,2,PROD0000370,SELL000047,2,2898.0,153.0,64.0,5860.0
ORD000000215,1,PROD0000407,SELL000070,2,562.0,30.0,43.0,1167.0
ORD000000215,2,PROD0000144,SELL000091,1,541.0,28.0,34.0,575.0
ORD000000215,3,PROD0000477,SELL000043,3,226.0,56.0,110.0,788.0
ORD000000216,1,PROD0000519,SELL000014,1,19890.0,4972.0,41.0,19931.0
ORD000000216,2,PROD0000112,SELL000049,2,13657.0,2410.0,49.0,27363.0
ORD000000217,1,PROD0000108,SELL000030,2,1173.0,207.0,185.0,2531.0
ORD000000217,2,PROD0000200,SELL000096,2,1152.0,288.0,136.0,2440.0
ORD000000217,3,PROD0000159,SELL000073,1,819.0,43.0,78.0,897.0
ORD000000217,4,PROD0000097,SELL000095,1,273.0,14.0,167.0,440.0
ORD000000218,1,PROD0000087,SELL000032,2,546.0,0.0,114.0,1206.0
ORD000000218,2,PROD0000369,SELL000046,1,81.0,0.0,110.0,191.0
ORD000000219,1,PROD0000497,SELL000008,1,867.0,372.0,148.0,1015.0
ORD000000220,1,PROD0000049,SELL000014,3,10386.0,1833.0,39.0,31197.0
ORD000000221,1,PROD0000297,SELL000039,-1,428.0,22.0,49.0,477.0
ORD000000222,1,PROD0000145,SELL000041,1,222.0,0.0,119.0,341.0
ORD000000223,1,PROD0000128,SELL000071,3,20748.0,3661.0,47.0,62291.0
ORD000000223,2,PROD0000298,SELL000022,1,630.0,270.0,64.0,694.0
ORD000000224,1,PROD0000070,SELL000103,2,363.0,155.0,48.0,774.0
ORD000000225,1,PROD0000043,SELL000081,2,2010.0,355.0,392.0,4412.0
ORD000000226,1,PROD0000455,SELL000093,3,10346.0,1150.0,46.0,31084.0
ORD000000226,2,PROD0000232,SELL000032,3,21736.0,0.0,150.0,65358.0
ORD000000226,3,PROD0000032,SELL000058,1,2616.0,0.0,79.0,2695.0
ORD000000227,1,PROD0000456,SELL000054,1,1243.0,0.0,226.0,1469.0
ORD000000228,1,PROD0000335,SELL000081,2,11928.0,1325.0,113.0,23969.0
ORD000000229,1,PROD0000384,SELL000089,2,357.0,153.0,61.0,775.0
ORD000000229,2,PROD0000317,SELL000059,1,300.0,129.0,37.0,337.0
ORD000000230,1,PROD0000246,SELL000102,1,1421.0,0.0,60.0,1481.0
ORD000000231,1,PROD0000402,SELL000051,1,901.0,47.0,64.0,965.0
ORD000000232,1,PROD0000179,SELL000028,3,749.0,0.0,68.0,2315.0
ORD000000233,1,PROD0000355,SELL000017,1,191.0,21.0,101.0,292.0
ORD000000233,2,PROD0000459,SELL000039,3,2664.0,666.0,272.0,8264.0
ORD000000234,1,PROD0000435,SELL000030,1,141.0,35.0,180.0,321.0
ORD000000234,2,PROD0000288,SELL000021,2,286.0,123.0,45.0,617.0
ORD000000235,1,PROD0000019,SELL000047,3,2375.0,264.0,434.0,7559.0
ORD000000236,1,PROD0000008,SELL000027,2,802.0,141.0,52.0,1656.0
ORD000000237,1,PROD0000224,SELL000103,2,1196.0,797.0,75.0,2467.0
ORD000000237,2,PROD0000345,SELL000031,1,25900.0,4571.0,50.0,25950.0
ORD000000238,1,PROD0000042,SELL000063,2,821.0,0.0,50.0,1692.0
ORD000000239,1,PROD0000214,SELL000078,1,1986.0,0.0,76.0,2062.0
ORD000000240,1,PROD0000211,SELL000099,2,1736.0,0.0,103.0,3575.0
ORD000000241,1,PROD0000239,SELL000072,1,180.0,0.0,193.0,373.0
ORD000000242,1,PROD0000292,SELL000027,1,1010.0,53.0,156.0,1166.0
ORD000000243,1,PROD0000145,SELL000058,2,189.0,33.0,128.0,506.0
ORD000000244,1,PROD0000309,SELL000007,3,582.0,0.0,54.0,1800.0
ORD000000245,1,PROD0000235,SELL000028,1,936.0,0.0,62.0,998.0
ORD000000246,1,PROD0000481,SELL000102,2,14486.0,0.0,41.0,29013.0
ORD000000246,2,PROD0000169,SELL000000,1,790.0,197.0,44.0,834.0
ORD000000246,3,PROD0000480,SELL000034,1,954.0,0.0,166.0,1120.0
ORD000000247,1,PROD0000501,SELL000005,3,361.0,0.0,53.0,1136.0
ORD000000248,1,PROD0000161,SELL000056,1,912.0,101.0,56.0,968.0
ORD000000249,1,PROD0000212,SELL000078,1,952.0,106.0,163.0,1115.0
ORD000000250,1,PROD0000364,SELL000007,1,1671.0,0.0,155.0,1826.0
ORD000000251,1,PROD0000238,SELL000013,1,1503.0,265.0,131.0,1634.0
ORD000000251,2,PROD0000371,SELL000090,2,3280.0,173.0,490.0,7050.0
ORD000000251,3,PROD0000135,SELL000029,1,922.0,102.0,48.0,970.0
ORD000000251,4,PROD0000498,SELL000000,2,513.0,91.0,53.0,1079.0
ORD000000251,5,PROD0000363,SELL000010,1,588.0,0.0,50.0,638.0
ORD000000252,1,PROD0000043,SELL000095,3,2365.0,0.0,391.0,7486.0
ORD000000253,1,PROD0000126,SELL000096,3,1186.0,62.0,51.0,3609.0
ORD000000253,2,PROD0000321,SELL000017,3,1518.0,0.0,60.0,4614.0
ORD000000253,3,PROD0000152,SELL000029,2,16728.0,0.0,54.0,33510.0
ORD000000254,1,PROD0000212,SELL000019,1,1058.0,0.0,170.0,1228.0
ORD000000254,2,PROD0000336,SELL000051,1,38306.0,2016.0,50.0,38356.0
ORD000000255,1,PROD0000180,SELL000086,1,20605.0,5151.0,65.0,20670.0
ORD000000256,1,PROD0000471,SELL000079,1,1259.0,140.0,162.0,1421.0
ORD000000256,2,PROD0000321,SELL000040,3,1063.0,455.0,66.0,3255.0
ORD000000257,1,PROD0000218,SELL000073,2,918.0,48.0,56.0,1892.0
ORD000000257,2,PROD0000145,SELL000026,2,211.0,11.0,116.0,538.0
ORD000000258,1,PROD0000154,SELL000095,2,891.0,0.0,67.0,1849.0
ORD000000258,2,PROD0000018,SELL000062,1,1102.0,0.0,69.0,1171.0
ORD000000258,3,PROD0000044,SELL000096,2,642.0,0.0,54.0,1338.0
ORD000000259,1,PROD0000405,SELL000026,2,22884.0,0.0,43.0,45811.0
ORD000000260,1,PROD0000400,SELL000099,2,40576.0,7161.0,141.0,81293.0
ORD000000261,1,PROD0000045,SELL000030,1,12300.0,0.0,42.0,12342.0
ORD000000262,1,PROD0000287,SELL000071,2,798.0,0.0,59.0,1655.0
ORD000000263,1,PROD0000170,SELL000004,2,2695.0,476.0,286.0,5676.0
ORD000000264,1,PROD0000363,SELL000024,1,588.0,0.0,46.0,634.0
ORD000000265,1,PROD0000309,SELL000056,3,407.0,175.0,66.0,1287.0
ORD000000266,1,PROD0000416,SELL000052,1,8448.0,2112.0,47.0,8495.0
ORD000000266,2,PROD0000324,SELL000013,2,1967.0,0.0,141.0,4075.0
ORD000000266,3,PROD0000104,SELL000001,2,1097.0,0.0,50.0,2244.0
ORD000000267,1,PROD0000347,SELL000087,1,517.0,345.0,87.0,604.0
ORD000000267,2,PROD0000434,SELL000025,1,84.0,21.0,71.0,155.0
ORD000000267,3,PROD0000518,SELL000078,1,13313.0,5706.0,169.0,13482.0
ORD000000267,4,PROD0000366,SELL000018,3,785.0,0.0,60.0,2415.0
ORD000000267,5,PROD0000209,SELL000029,3,971.0,108.0,153.0,3066.0
ORD000000267,6,PROD0000265,SELL000001,1,3388.0,0.0,421.0,3809.0
ORD000000268,1,PROD0000071,SELL000056,2,26736.0,1407.0,48.0,53520.0
ORD000000269,1,PROD0000331,SELL000054,1,626.0,0.0,71.0,697.0
ORD000000270,1,PROD0000071,SELL000060,2,23922.0,4221.0,44.0,47888.0
ORD000000271,1,PROD0000135,SELL000078,2,922.0,102.0,49.0,1893.0
ORD000000272,1,PROD0000265,SELL000069,1,2710.0,678.0,421.0,3131.0
ORD000000273,1,PROD0000249,SELL000021,3,1502.0,0.0,56.0,4562.0
ORD000000273,2,PROD0000199,SELL000043,3,401.0,267.0,58.0,1261.0
ORD000000273,3,PROD0000337,SELL000008,3,1003.0,0.0,186.0,3195.0
ORD000000273,4,PROD0000475,SELL000068,1,1046.0,697.0,222.0,1268.0
ORD000000274,1,PROD0000480,SELL000041,2,811.0,143.0,157.0,1779.0
ORD000000275,1,PROD0000266,SELL000017,3,962.0,0.0,95.0,2981.0
ORD000000276,1,PROD0000287,SELL000092,1,638.0,160.0,71.0,709.0
ORD000000277,1,PROD0000235,SELL000049,1,842.0,94.0,57.0,899.0
ORD000000278,1,PROD0000467,SELL000005,2,9688.0,0.0,45.0,19421.0
ORD000000278,2,PROD0000449,SELL000009,1,11431.0,0.0,65.0,11496.0
ORD000000278,3,PROD0000028,SELL000030,1,171.0,114.0,49.0,220.0
ORD000000279,1,PROD0000414,SELL000098,1,6518.0,4346.0,33.0,6551.0
ORD000000279,2,PROD0000015,SELL000010,2,3186.0,354.0,299.0,6671.0
ORD000000279,3,PROD0000371,SELL000042,1,3453.0,0.0,488.0,3941.0
ORD000000280,1,PROD0000176,SELL000041,1,441.0,0.0,51.0,492.0
ORD000000281,1,PROD0000274,SELL000064,3,346.0,0.0,73.0,1111.0
ORD000000282,1,PROD0000407,SELL000062,3,533.0,59.0,38.0,1637.0
ORD000000282,2,PROD0000122,SELL000051,1,449.0,24.0,98.0,547.0
ORD000000282,3,PROD0000069,SELL000084,1,75785.0,3989.0,140.0,75925.0
ORD000000282,4,PROD0000295,SELL000002,2,19588.0,4897.0,60.0,39236.0
ORD000000283,1,PROD0000436,SELL000041,2,891.0,594.0,56.0,1838.0
ORD000000283,2,PROD0000060,SELL000006,2,16244.0,0.0,43.0,32531.0
ORD000000284,1,PROD0000201,SELL000031,1,1448.0,76.0,45.0,1493.0
ORD000000285,1,PROD0000279,SELL000027,1,789.0,88.0,188.0,977.0
ORD000000286,1,PROD0000118,SELL000092,1,2647.0,0.0,250.0,2897.0
ORD000000287,1,PROD0000443,SELL000070,2,20730.0,1091.0,32.0,41492.0
ORD000000288,1,PROD0000311,SELL000025,1,276.0,0.0,55.0,331.0
ORD000000289,1,PROD0000268,SELL000067,3,291.0,0.0,58.0,931.0
ORD000000289,2,PROD0000072,SELL000087,1,933.0,233.0,218.0,1151.0
ORD000000290,1,PROD0000035,SELL000019,2,695.0,0.0,53.0,1443.0
ORD000000291,1,PROD0000086,SELL000059,1,481.0,85.0,93.0,574.0
ORD000000291,2,PROD0000016,SELL000051,1,1530.0,0.0,43.0,1573.0
ORD000000292,1,PROD0000278,SELL000095,1,158.0,28.0,117.0,275.0
ORD000000292,2,PROD0000448,SELL000038,3,1184.0,209.0,36.0,3588.0
ORD000000293,1,PROD0000394,SELL000071,3,6564.0,1641.0,62.0,19754.0
ORD000000293,2,PROD0000116,SELL000059,2,768.0,0.0,102.0,1638.0
ORD000000294,1,PROD0000102,SELL000033,1,18230.0,2026.0,53.0,18283.0
ORD000000295,1,PROD0000273,SELL000035,3,10233.0,4385.0,160.0,30859.0
ORD000000296,1,PROD0000405,SELL000090,1,22884.0,0.0,56.0,22940.0
ORD000000296,2,PROD0000404,SELL000094,2,1276.0,0.0,102.0,2654.0
ORD000000297,1,PROD0000271,SELL000027,1,292.0,0.0,46.0,338.0
ORD000000297,2,PROD0000131,SELL000049,1,1097.0,732.0,71.0,1168.0
ORD000000297,3,PROD0000251,SELL000014,1,2151.0,0.0,42.0,2193.0
ORD000000298,1,PROD0000384,SELL000044,1,510.0,0.0,74.0,584.0
ORD000000299,1,PROD0000458,SELL000091,2,13732.0,9154.0,92.0,27556.0
ORD000000299,2,PROD0000039,SELL000073,3,2403.0,126.0,47.0,7256.0
ORD000000299,3,PROD0000403,SELL000051,3,783.0,0.0,63.0,2412.0
ORD000000299,4,PROD0000390,SELL000081,3,1236.0,137.0,42.0,3750.0
ORD000000300,1,PROD0000111,SELL000058,3,726.0,0.0,203.0,2381.0
ORD000000300,2,PROD0000033,SELL000045,1,6640.0,349.0,38.0,6678.0
ORD000000300,3,PROD0000160,SELL000001,1,17695.0,0.0,41.0,17736.0
ORD000000300,4,PROD0000144,SELL000011,1,512.0,57.0,50.0,562.0
ORD000000300,5,PROD0000059,SELL000056,1,328.0,36.0,57.0,385.0
ORD000000301,1,PROD0000133,SELL000008,1,42135.0,0.0,158.0,42293.0
ORD000000301,2,PROD0000101,SELL000001,2,919.0,102.0,54.0,1892.0
ORD000000302,1,PROD0000464,SELL000034,1,2326.0,997.0,154.0,2480.0
ORD000000303,1,PROD0000044,SELL000058,2,610.0,32.0,63.0,1283.0
ORD000000303,2,PROD0000278,SELL000076,1,112.0,74.0,141.0,253.0
ORD000000304,1,PROD0000170,SELL000101,2,1903.0,1268.0,287.0,4093.0
ORD000000305,1,PROD0000439,SELL000068,1,18391.0,0.0,34.0,18425.0
ORD000000306,1,PROD0000247,SELL000102,2,36074.0,4008.0,165.0,72313.0
ORD000000307,1,PROD0000303,SELL000030,1,9582.0,2395.0,46.0,9628.0
ORD000000307,2,PROD0000206,SELL000069,3,480.0,85.0,65.0,1505.0
ORD000000308,1,PROD0000420,SELL000000,1,1752.0,309.0,395.0,2147.0
ORD000000309,1,PROD0000347,SELL000014,2,862.0,0.0,80.0,1804.0
ORD000000310,1,PROD0000287,SELL000067,3,559.0,239.0,75.0,1752.0
ORD000000311,1,PROD0000206,SELL000033,1,565.0,0.0,49.0,614.0
ORD000000312,1,PROD0000234,SELL000059,1,1359.0,151.0,41.0,1400.0
ORD000000313,1,PROD0000131,SELL000098,2,1280.0,549.0,66.0,2626.0
ORD000000314,1,PROD0000342,SELL000081,2,1278.0,67.0,151.0,2707.0
ORD000000315,1,PROD0000153,SELL000036,1,818.0,91.0,57.0,875.0
ORD000000316,1,PROD0000149,SELL000072,1,13264.0,2341.0,58.0,13322.0
ORD000000317,1,PROD0000243,SELL000096,2,484.0,207.0,50.0,1018.0
ORD000000317,2,PROD0000478,SELL000025,2,39867.0,2098.0,42.0,79776.0
ORD000000318,1,PROD0000228,SELL000058,1,22416.0,2491.0,60.0,22476.0
ORD000000319,1,PROD0000473,SELL000076,3,1002.0,0.0,51.0,3057.0
ORD000000319,2,PROD0000274,SELL000069,3,346.0,0.0,45.0,1083.0
ORD000000320,1,PROD0000037,SELL000051,1,736.0,0.0,59.0,795.0
ORD000000321,1,PROD0000304,SELL000045,2,6731.0,354.0,38.0,13500.0
ORD000000322,1,PROD0000477,SELL000060,2,254.0,28.0,102.0,610.0
ORD000000323,1,PROD0000459,SELL000052,1,3330.0,0.0,273.0,3603.0
ORD000000324,1,PROD0000094,SELL000037,1,54864.0,0.0,78.0,54942.0
ORD000000325,1,PROD0000139,SELL000091,1,2547.0,0.0,136.0,2683.0
ORD000000325,2,PROD0000354,SELL000083,1,6656.0,2853.0,51.0,6707.0
ORD000000326,1,PROD0000227,SELL000067,2,1073.0,0.0,98.0,2244.0
ORD000000327,1,PROD0000428,SELL000020,1,960.0,51.0,83.0,1043.0
ORD000000328,1,PROD0000271,SELL000053,3,234.0,58.0,53.0,755.0
ORD000000329,1,PROD0000125,SELL000021,1,554.0,237.0,121.0,675.0
ORD000000330,1,PROD0000172,SELL000017,1,724.0,128.0,40.0,764.0
ORD000000331,1,PROD0000058,SELL000024,1,4575.0,0.0,57.0,4632.0
ORD000000332,1,PROD0000149,SELL000016,1,15605.0,0.0,85.0,15690.0
ORD000000333,1,PROD0000393,SELL000082,2,15440.0,0.0,44.0,30924.0
ORD000000333,2,PROD0000115,SELL000053,2,8802.0,2201.0,39.0,17643.0
ORD000000334,1,PROD0000230,SELL000076,1,504.0,0.0,45.0,549.0
ORD000000335,1,PROD0000093,SELL000102,1,20780.0,0.0,58.0,20838.0
ORD000000336,1,PROD0000253,SELL000028,2,354.0,0.0,66.0,774.0
ORD000000336,2,PROD0000503,SELL000020,2,9323.0,491.0,45.0,18691.0
ORD000000337,1,PROD0000396,SELL000015,1,3061.0,0.0,158.0,3219.0
ORD000000338,1,PROD0000398,SELL000001,2,1128.0,59.0,244.0,2500.0
ORD000000338,2,PROD0000132,SELL000002,1,26224.0,0.0,61.0,26285.0
ORD000000338,3,PROD0000160,SELL000062,2,16810.0,885.0,46.0,33666.0
ORD000000339,1,PROD0000050,SELL000071,1,1079.0,0.0,71.0,1150.0
ORD000000339,2,PROD0000479,SELL000030,1,998.0,111.0,62.0,1060.0
ORD000000340,1,PROD0000498,SELL000056,2,513.0,91.0,42.0,1068.0
ORD000000341,1,PROD0000176,SELL000021,1,397.0,44.0,70.0,467.0
ORD000000342,1,PROD0000364,SELL000073,3,1671.0,0.0,173.0,5186.0
ORD000000343,1,PROD0000109,SELL000074,1,20873.0,2319.0,53.0,20926.0
ORD000000343,2,PROD0000339,SELL000074,2,929.0,49.0,132.0,1990.0
ORD000000344,1,PROD0000049,SELL000053,1,11608.0,611.0,38.0,11646.0
ORD000000345,1,PROD0000173,SELL000088,2,7219.0,0.0,38.0,14476.0
ORD000000345,2,PROD0000204,SELL000008,3,870.0,580.0,132.0,2742.0
ORD000000346,1,PROD0000518,SELL000043,3,18068.0,951.0,152.0,54356.0
ORD000000347,1,PROD0000243,SELL000006,1,656.0,35.0,50.0,706.0
ORD000000347,2,PROD0000115,SELL000086,1,11003.0,0.0,47.0,11050.0
ORD000000348,1,PROD0000024,SELL000007,2,97.0,17.0,100.0,294.0
ORD000000348,2,PROD0000092,SELL000045,3,13416.0,0.0,42.0,40290.0
ORD000000348,3,PROD0000126,SELL000019,1,1061.0,187.0,75.0,1136.0
ORD000000348,4,PROD0000165,SELL000074,1,476.0,0.0,61.0,537.0
ORD000000348,5,PROD0000070,SELL000042,2,518.0,0.0,47.0,1083.0
ORD000000348,6,PROD0000384,SELL000057,1,434.0,76.0,41.0,475.0
ORD000000349,1,PROD0000201,SELL000101,2,1448.0,76.0,57.0,2953.0
ORD000000350,1,PROD0000123,SELL000096,1,35804.0,0.0,127.0,35931.0
ORD000000351,1,PROD0000273,SELL000044,2,11694.0,2924.0,168.0,23556.0
ORD000000352,1,PROD0000162,SELL000038,2,594.0,396.0,57.0,1245.0
ORD000000353,1,PROD0000356,SELL000031,2,359.0,19.0,42.0,760.0
ORD000000354,1,PROD0000275,SELL000072,1,300.0,33.0,36.0,336.0
ORD000000355,1,PROD0000485,SELL000104,1,1621.0,85.0,40.0,1661.0
ORD000000355,2,PROD0000338,SELL000062,1,315.0,35.0,63.0,378.0
ORD000000356,1,PROD0000191,SELL000059,2,2209.0,390.0,58.0,4476.0
ORD000000356,2,PROD0000077,SELL000104,1,24509.0,2723.0,36.0,24545.0
ORD000000356,3,PROD0000052,SELL000019,1,3697.0,0.0,183.0,3880.0
ORD000000356,4,PROD0000341,SELL000008,1,2584.0,0.0,209.0,2793.0
ORD000000356,5,PROD0000017,SELL000009,2,2097.0,233.0,83.0,4277.0
ORD000000357,1,PROD0000198,SELL000062,2,1351.0,238.0,57.0,2759.0
ORD000000357,2,PROD0000010,SELL000094,2,335.0,37.0,75.0,745.0
ORD000000358,1,PROD0000180,SELL000024,3,25756.0,0.0,61.0,77329.0
ORD000000359,1,PROD0000460,SELL000076,2,595.0,31.0,48.0,1238.0
ORD000000360,1,PROD0000041,SELL000092,3,692.0,122.0,183.0,2259.0
ORD000000361,1,PROD0000507,SELL000096,3,1975.0,0.0,202.0,6127.0
ORD000000361,2,PROD0000507,SELL000083,2,1382.0,592.0,202.0,2966.0
ORD000000362,1,PROD0000449,SELL000038,1,10859.0,572.0,89.0,10948.0
ORD000000362,2,PROD0000361,SELL000069,2,370.0,92.0,57.0,797.0
ORD000000363,1,PROD0000092,SELL000058,3,13416.0,0.0,39.0,40287.0
ORD000000363,2,PROD0000052,SELL000050,2,3512.0,185.0,180.0,7204.0
ORD000000363,3,PROD0000478,SELL000074,1,25179.0,16786.0,41.0,25220.0
ORD000000364,1,PROD0000190,SELL000071,3,1153.0,128.0,184.0,3643.0
ORD000000365,1,PROD0000234,SELL000084,3,1510.0,0.0,32.0,4562.0
ORD000000366,1,PROD0000041,SELL000058,2,488.0,326.0,171.0,1147.0
ORD000000367,1,PROD0000031,SELL000069,1,14716.0,775.0,33.0,14749.0
ORD000000368,1,PROD0000282,SELL000030,2,631.0,111.0,54.0,1316.0
ORD000000369,1,PROD0000211,SELL000049,3,1736.0,0.0,105.0,5313.0
ORD000000370,1,PROD0000364,SELL000086,1,1337.0,334.0,162.0,1499.0
ORD000000371,1,PROD0000434,SELL000081,2,63.0,42.0,75.0,201.0
ORD000000372,1,PROD0000029,SELL000053,3,433.0,23.0,48.0,1347.0
ORD000000373,1,PROD0000505,SELL000059,2,1507.0,0.0,41.0,3055.0
ORD000000373,2,PROD0000480,SELL000026,2,859.0,95.0,180.0,1898.0
ORD000000373,3,PROD0000298,SELL000040,1,900.0,0.0,67.0,967.0
ORD000000373,4,PROD0000194,SELL000069,1,11261.0,593.0,38.0,11299.0
ORD000000373,5,PROD0000086,SELL000012,1,509.0,57.0,86.0,595.0
ORD000000374,1,PROD0000122,SELL000001,2,473.0,0.0,77.0,1023.0
ORD000000374,2,PROD0000365,SELL000062,2,955.0,410.0,51.0,1961.0
ORD000000374,3,PROD0000067,SELL000075,1,332.0,59.0,58.0,390.0
ORD000000375,1,PROD0000503,SELL000102,1,9323.0,491.0,46.0,9369.0
ORD000000376,1,PROD0000075,SELL000049,1,606.0,32.0,45.0,651.0
ORD000000376,2,PROD0000393,SELL000012,1,12352.0,3088.0,44.0,12396.0
ORD000000377,1,PROD0000442,SELL000066,2,181.0,10.0,62.0,424.0
ORD000000378,1,PROD0000154,SELL000032,1,535.0,356.0,73.0,608.0
ORD000000378,2,PROD0000250,SELL000016,2,9852.0,0.0,51.0,19755.0
ORD000000378,3,PROD0000300,SELL000065,1,592.0,0.0,130.0,722.0
ORD000000378,4,PROD0000415,SELL000075,3,764.0,85.0,78.0,2370.0
ORD000000379,1,PROD0000026,SELL000005,2,89.0,0.0,138.0,316.0
ORD000000380,1,PROD0000118,SELL000075,3,2515.0,132.0,238.0,7783.0
ORD000000381,1,PROD0000078,SELL000060,1,1614.0,179.0,187.0,1801.0
ORD000000382,1,PROD0000165,SELL000077,1,476.0,0.0,65.0,541.0
ORD000000382,2,PROD0000350,SELL000066,1,956.0,0.0,43.0,999.0
ORD000000382,3,PROD0000214,SELL000049,1,1986.0,0.0,101.0,2087.0
ORD000000382,4,PROD0000256,SELL000035,2,327.0,0.0,49.0,703.0
ORD000000382,5,PROD0000236,SELL000067,1,54623.0,0.0,56.0,54679.0
ORD000000383,1,PROD0000002,SELL000020,3,8262.0,0.0,47.0,24833.0
ORD000000383,2,PROD0000050,SELL000057,3,647.0,432.0,71.0,2012.0
ORD000000383,3,PROD0000118,SELL000079,1,2647.0,0.0,237.0,2884.0
ORD000000383,4,PROD0000023,SELL000024,1,1587.0,0.0,87.0,1674.0
ORD000000384,1,PROD0000428,SELL000008,1,607.0,404.0,82.0,689.0
ORD000000385,1,PROD0000518,SELL000002,1,16166.0,2853.0,150.0,16316.0
ORD000000386,1,PROD0000252,SELL000058,1,160.0,0.0,98.0,258.0
ORD000000387,1,PROD0000347,SELL000043,2,603.0,259.0,83.0,1289.0
ORD000000387,2,PROD0000029,SELL000068,2,319.0,137.0,46.0,684.0
ORD000000388,1,PROD0000028,SELL000085,1,242.0,43.0,42.0,284.0
ORD000000389,1,PROD0000315,SELL000102,1,1248.0,139.0,419.0,1667.0
ORD000000390,1,PROD0000402,SELL000033,2,853.0,95.0,55.0,1761.0
ORD000000391,1,PROD0000484,SELL000011,1,363.0,242.0,73.0,436.0
ORD000000392,1,PROD0000188,SELL000078,3,719.0,38.0,50.0,2207.0
ORD000000393,1,PROD0000218,SELL000002,2,773.0,193.0,50.0,1596.0
ORD000000393,2,PROD0000414,SELL000067,2,10864.0,0.0,36.0,21764.0
ORD000000393,3,PROD0000073,SELL000028,3,17945.0,3167.0,47.0,53882.0
ORD000000394,1,PROD0000494,SELL000037,1,145.0,97.0,114.0,259.0
ORD000000394,2,PROD0000155,SELL000013,2,471.0,0.0,40.0,982.0
ORD000000394,3,PROD0000013,SELL000000,1,1306.0,0.0,210.0,1516.0
ORD000000394,4,PROD0000411,SELL000020,1,314.0,78.0,65.0,379.0
ORD000000394,5,PROD0000502,SELL000045,1,396.0,70.0,36.0,432.0
ORD000000395,1,PROD0000250,SELL000030,1,8374.0,1478.0,47.0,8421.0
ORD000000396,1,PROD0000086,SELL000041,1,340.0,226.0,84.0,424.0
ORD000000396,2,PROD0000078,SELL000011,2,1793.0,0.0,176.0,3762.0
ORD000000396,3,PROD0000154,SELL000014,1,757.0,134.0,71.0,828.0
ORD000000397,1,PROD0000278,SELL000078,2,167.0,19.0,144.0,478.0
ORD000000397,2,PROD0000326,SELL000085,1,768.0,0.0,50.0,818.0
ORD000000398,1,PROD0000363,SELL000077,1,588.0,0.0,46.0,634.0
ORD000000399,1,PROD0000372,SELL000100,2,345.0,61.0,163.0,853.0
