order_id,payment_sequential,payment_type,payment_installments,payment_value_inr,payment_status
ORD000002454,1,COD,1,15388.0,paid
ORD000002455,1,UPI,1,1129.0,paid
ORD000002456,1,UPI,1,5122.0,refunded
ORD000002457,1,Credit Card,1,1693.0,paid
ORD000002458,1,COD,1,1685.0,paid
ORD000002459,1,Net Banking,1,869.0,paid
ORD000002460,1,COD,1,1221.0,paid
ORD000002461,1,Wallet,1,,paid
ORD000002462,1,COD,1,1299.0,paid
ORD000002463,1,COD,1,3150.0,success
ORD000002464,1,COD,1,12857.0,paid
ORD000002465,1,COD,1,9486.0,paid
ORD000002466,1,COD,1,2313.0,paid
ORD000002467,1,Debit Card,1,3510.0,paid
ORD000002468,1,COD,1,563.0,paid
ORD000002469,1,COD,1,140247.0,paid
ORD000002470,1,COD,1,1228.0,paid
ORD000002471,1,UPI,1,3930.0,failed
ORD000002472,1,COD,1,105503.0,paid
ORD000002473,1,COD,1,17088.0,paid
ORD000002474,1,Debit Card,1,36209.0,failed
ORD000002475,1,COD,1,1264.0,Success
ORD000002476,1,Wallet,1,972.0,paid
ORD000002477,1,COD,1,10548.0,failed
ORD000002478,1,UPI,1,27968.0,paid
ORD000002479,1,UPI,1,45606.0,refunded
ORD000002480,1,COD,1,23162.0,paid
ORD000002481,1,UPI,1,2093.0,paid
ORD000002482,1,COD,1,5749.0,paid
ORD000002483,1,COD,1,3677.0,paid
ORD000002484,1,Debit Card,1,1117.0,paid
ORD000002485,1,Wallet,1,45830.0,paid
ORD000002486,1,COD,1,23279.0,paid
ORD000002487,1,UPI,1,109319.0,refunded
ORD000002488,1,COD,1,8629.0,refunded
ORD000002489,1,COD,1,1548.0,refunded
ORD000002490,1,COD,1,33530.0,paid
ORD000002491,1,UPI,1,449.0,completed
ORD000002492,1,UPI,1,27261.0,paid
ORD000002493,1,COD,1,30772.0,paid
ORD000002494,1,Wallet,1,,declined
ORD000002495,1,Credit Card,1,2846.0,paid
ORD000002496,1,COD,1,36354.0,paid
ORD000002497,1,COD,1,13698.0,Paid
ORD000002498,1,UPI,1,1415.0,paid
ORD000002499,1,COD,1,24811.0,paid
ORD000002500,1,COD,1,4551.0,paid
ORD000002501,1,COD,1,170051.0,paid
ORD000002502,1,COD,1,980.0,paid
ORD000002503,1,COD,1,36430.0,paid
ORD000002504,1,UPI,1,455.0,paid
ORD000002505,1,Credit Card,1,3481.0,paid
ORD000002506,1,Wallet,1,1152.0,completed
ORD000002507,1,Credit Card,1,24486.0,paid
ORD000002508,1,COD,1,18306.0,paid
ORD000002509,1,COD,1,211052.0,failed
ORD000002510,1,COD,1,1898.0,paid
ORD000002511,1,Wallet,1,1810.0,paid
ORD000002512,1,COD,1,17734.0,paid
ORD000002513,1,COD,1,15751.0,PAID
ORD000002514,1,UPI,1,62418.0,paid
ORD000002515,1,COD,1,6783.0,paid
ORD000002516,1,Net Banking,1,14567.0,paid
ORD000002517,1,COD,1,1060.0,Success
ORD000002518,1,COD,1,1587.0,paid
ORD000002519,1,Wallet,1,1378.0,paid
ORD000002520,1,COD,1,1682.0,paid
ORD000002521,1,COD,1,681.0,paid
ORD000002522,1,UPI,1,103745.0,paid
ORD000002523,1,UPI,1,660.0,paid
ORD000002524,1,COD,1,538.0,captured
ORD000002525,1,COD,1,601.0,paid
ORD000002526,1,COD,1,9938.0,Success
ORD000002527,1,COD,1,19543.0,paid
ORD000002528,1,COD,1,1733.0,paid
ORD000002529,1,COD,1,445.0,paid
ORD000002530,1,UPI,1,4282.0,completed
ORD000002531,1,UPI,1,12071.0,completed
ORD000002532,1,COD,1,3502.0,paid
ORD000002533,1,COD,1,1079.0,paid
ORD000002534,1,COD,1,1560.0,paid
ORD000002535,1,COD,1,5757.0,PAID
ORD000002536,1,Wallet,1,18028.0,paid
ORD000002537,1,COD,1,4493.0,paid
ORD000002538,1,Debit Card,1,103568.0,paid
ORD000002539,1,UPI,1,204908.0,paid
ORD000002540,1,Credit Card,1,1706.0,paid
ORD000002541,1,Debit Card,1,1281.0,paid
ORD000002542,1,Credit Card,3,41177.0,paid
ORD000002543,1,UPI,1,2605.0,paid
ORD000002544,1,COD,1,25553.0,paid
ORD000002545,1,UPI,1,5062.0,paid
ORD000002546,1,COD,1,14999.0,paid
ORD000002547,1,COD,1,449.0,paid
ORD000002548,1,Debit Card,1,3160.0,paid
ORD000002549,1,UPI,1,74319.0,paid
ORD000002550,1,COD,1,800.0,paid
ORD000002551,1,Debit Card,1,9544.0,PAID
ORD000002552,1,COD,1,16643.0,paid
ORD000002553,1,Debit Card,1,3214.0,paid
ORD000002554,1,Credit Card,9,79782.0,paid
ORD000002555,1,COD,1,1915.0,paid
ORD000002556,1,COD,1,21866.0,paid
ORD000002557,1,Wallet,1,310.0,refunded
ORD000002558,1,COD,1,101546.0,paid
ORD000002559,1,Net Banking,1,3724.0,paid
ORD000002560,1,COD,1,11878.0,paid
ORD000002561,1,COD,1,21398.0,completed
ORD000002562,1,UPI,1,113334.0,paid
ORD000002563,1,COD,1,48491.0,paid
ORD000002564,1,COD,1,8273.0,refunded
ORD000002565,1,UPI,1,1093.0,paid
ORD000002566,1,COD,1,49030.0,failed
ORD000002567,1,COD,1,77660.0,paid
ORD000002568,1,Credit Card,1,3330.0,paid
ORD000002569,1,COD,1,6304.0,Success
ORD000002570,1,UPI,1,1350.0,paid
ORD000002571,1,UPI,1,64484.0,paid
ORD000002572,1,UPI,1,988.0,paid
ORD000002573,1,COD,1,17988.0,PAID
ORD000002574,1,Wallet,1,1163.0,paid
ORD000002575,1,COD,1,16508.0,paid
ORD000002576,1,Wallet,1,5849.0,paid
ORD000002577,1,Credit Card,1,6810.0,paid
ORD000002578,1,UPI,1,26813.0,paid
ORD000002579,1,COD,1,22982.0,paid
ORD000002580,1,COD,1,23985.0,paid
ORD000002581,1,COD,1,46576.0,failed
ORD000002582,1,UPI,1,8802.0,paid
ORD000002583,1,COD,1,23177.0,paid
ORD000002584,1,COD,1,18974.0,paid
ORD000002585,1,COD,1,40667.0,paid
ORD000002586,1,COD,1,22614.0,paid
ORD000002587,1,COD,1,24563.0,Paid
ORD000002588,1,COD,1,21171.0,paid
ORD000002589,1,COD,1,3466.0,Paid
ORD000002590,1,COD,1,378.0,paid
ORD000002591,1,COD,1,3971.0,paid
ORD000002592,1,UPI,1,3100.0,paid
ORD000002593,1,Wallet,1,68712.0,paid
ORD000002594,1,COD,1,,paid
ORD000002595,1,UPI,1,11373.0,paid
ORD000002596,1,COD,1,15679.0,paid
ORD000002597,1,UPI,1,76053.0,paid
ORD000002598,1,COD,1,1196.0,paid
ORD000002599,1,Credit Card,3,19436.0,Paid
ORD000002600,1,UPI,1,19646.0,paid
ORD000002601,1,UPI,1,55246.0,paid
ORD000002602,1,COD,1,8429.0,paid
ORD000002603,1,Credit Card,3,45123.0,paid
ORD000002604,1,COD,1,1468.0,paid
ORD000002605,1,COD,1,3617.0,paid
ORD000002606,1,Credit Card,1,57881.0,paid
ORD000002607,1,UPI,1,1352.0,paid
ORD000002608,1,Credit Card,9,16745.0,paid
ORD000002609,1,UPI,1,11799.0,paid
ORD000002610,1,Credit Card,1,2881.0,paid
ORD000002611,1,COD,1,72825.0,paid
ORD000002612,1,COD,1,,paid
ORD000002613,1,COD,1,549.0,paid
ORD000002614,1,UPI,1,733.0,paid
ORD000002615,1,UPI,1,2724.0,paid
ORD000002616,1,UPI,1,2318.0,paid
ORD000002617,1,UPI,1,2598.0,paid
ORD000002618,1,COD,1,68539.0,FAILED
ORD000002619,1,COD,1,672.0,paid
ORD000002620,1,Debit Card,1,2475.0,paid
ORD000002621,1,COD,1,1326.0,paid
ORD000002622,1,COD,1,25721.0,paid
ORD000002623,1,UPI,1,15021.0,refunded
ORD000002624,1,COD,1,4266.0,paid
ORD000002625,1,COD,1,655.0,paid
ORD000002626,1,UPI,1,63208.0,paid
ORD000002627,1,COD,1,31163.0,paid
ORD000002628,1,Debit Card,1,4655.0,paid
ORD000002629,1,Debit Card,1,74959.0,paid
ORD000002630,1,COD,1,4496.0,paid
ORD000002631,1,Wallet,1,8276.0,paid
ORD000002632,1,COD,1,151.0,paid
ORD000002633,1,COD,1,58462.0,failed
ORD000002634,1,UPI,1,6029.0,paid
ORD000002635,1,UPI,1,1336.0,paid
ORD000002636,1,COD,1,47087.0,paid
ORD000002637,1,COD,1,564.0,paid
ORD000002638,1,COD,1,29002.0,paid
ORD000002639,1,COD,1,48872.0,paid
ORD000002640,1,COD,1,162819.0,paid
ORD000002641,1,Wallet,1,2245.0,paid
ORD000002642,1,Credit Card,1,71188.0,paid
ORD000002643,1,COD,1,1055.0,paid
ORD000002644,1,COD,1,20833.0,paid
ORD000002645,1,COD,1,2185.0,failed
ORD000002646,1,COD,1,33802.0,paid
ORD000002647,1,UPI,1,29336.0,paid
ORD000002648,1,Credit Card,3,70273.0,failed
ORD000002649,1,COD,1,,paid
ORD000002650,1,Debit Card,1,5334.0,paid
ORD000002651,1,Credit Card,1,33675.0,paid
ORD000002652,1,COD,1,19583.0,paid
ORD000002653,1,Debit Card,1,296.0,paid
ORD000002654,1,COD,1,11082.0,paid
ORD000002655,1,Wallet,1,512.0,declined
ORD000002656,1,UPI,1,9623.0,paid
ORD000002657,1,COD,1,27601.0,paid
ORD000002658,1,COD,1,1317.0,Refund
ORD000002659,1,UPI,1,209.0,paid
ORD000002660,1,Credit Card,1,186.0,failed
ORD000002661,1,Credit Card,6,46421.0,failed
ORD000002662,1,COD,1,324.0,failed
ORD000002663,1,Credit Card,1,730.0,paid
ORD000002664,1,COD,1,9627.0,paid
ORD000002665,1,COD,1,1664.0,paid
ORD000002666,1,COD,1,37299.0,paid
ORD000002667,1,Credit Card,1,574.0,paid
ORD000002668,1,UPI,1,2745.0,paid
ORD000002669,1,COD,1,5866.0,paid
ORD000002670,1,UPI,1,7176.0,paid
ORD000002671,1,Debit Card,1,2717.0,refunded
ORD000002672,1,COD,1,4471.0,captured
ORD000002673,1,COD,1,1314.0,paid
ORD000002674,1,COD,1,,paid
ORD000002675,1,COD,1,675.0,paid
ORD000002676,1,COD,1,17038.0,paid
ORD000002677,1,Credit Card,6,41613.0,paid
ORD000002678,1,COD,1,911.0,paid
ORD000002679,1,Credit Card,1,1780.0,paid
ORD000002680,1,Wallet,1,8939.0,Paid
ORD000002681,1,COD,1,2062.0,paid
ORD000002682,1,COD,1,4824.0,paid
ORD000002683,1,COD,1,1026.0,paid
ORD000002684,1,UPI,1,41756.0,paid
ORD000002685,1,COD,1,15957.0,Paid
ORD000002686,1,UPI,1,2385.0,paid
ORD000002687,1,Credit Card,3,50466.0,paid
ORD000002688,1,Credit Card,9,55807.0,paid
ORD000002689,1,COD,1,2048.0,paid
ORD000002690,1,Debit Card,1,7908.0,paid
ORD000002691,1,Wallet,1,47971.0,paid
ORD000002692,1,UPI,1,11813.0,paid
ORD000002693,1,COD,1,19462.0,paid
ORD000002694,1,Credit Card,1,973.0,paid
ORD000002695,1,Debit Card,1,15162.0,paid
ORD000002696,1,UPI,1,18848.0,Success
ORD000002697,1,UPI,1,63749.0,paid
ORD000002698,1,COD,1,1336.0,Success
ORD000002699,1,COD,1,31635.0,paid
ORD000002700,1,Credit Card,1,12900.0,paid
ORD000002701,1,Debit Card,1,4546.0,PAID
ORD000002702,1,COD,1,13019.0,completed
ORD000002703,1,COD,1,4765.0,paid
ORD000002704,1,COD,1,3283.0,paid
ORD000002705,1,COD,1,4397.0,paid
ORD000002706,1,Credit Card,6,78128.0,paid
ORD000002707,1,COD,1,14887.0,refunded
ORD000002708,1,Credit Card,1,1013.0,paid
ORD000002709,1,COD,1,2074.0,paid
ORD000002710,1,UPI,1,58357.0,paid
ORD000002711,1,COD,1,540.0,success
ORD000002712,1,Credit Card,1,3651.0,paid
ORD000002713,1,COD,1,2663.0,paid
ORD000002714,1,COD,1,3166.0,paid
ORD000002715,1,UPI,1,68161.0,paid
ORD000002716,1,COD,1,3297.0,paid
ORD000002717,1,COD,1,1084.0,paid
ORD000002718,1,Debit Card,1,64998.0,paid
ORD000002719,1,UPI,1,2567.0,paid
ORD000002720,1,COD,1,1128.0,paid
ORD000002721,1,UPI,1,1087.0,paid
ORD000002722,1,COD,1,18390.0,paid
ORD000002723,1,COD,1,18534.0,paid
ORD000002724,1,COD,1,30302.0,refunded
ORD000002725,1,COD,1,1774.0,paid
ORD000002726,1,COD,1,577.0,paid
ORD000002727,1,UPI,1,8303.0,paid
ORD000002728,1,COD,1,51922.0,paid
ORD000002729,1,COD,1,4715.0,paid
ORD000002730,1,COD,1,35945.0,paid
ORD000002731,1,COD,1,101289.0,paid
ORD000002732,1,UPI,1,17240.0,paid
ORD000002733,1,COD,1,36865.0,paid
ORD000002734,1,COD,1,13258.0,paid
ORD000002735,1,COD,1,1546.0,paid
ORD000002736,1,COD,1,20037.0,paid
ORD000002737,1,UPI,1,2501.0,captured
ORD000002738,1,UPI,1,741.0,PAID
ORD000002739,1,UPI,1,836.0,paid
ORD000002740,1,COD,1,10888.0,Success
ORD000002741,1,COD,1,741.0,paid
ORD000002742,1,UPI,1,45593.0,paid
ORD000002743,1,Wallet,1,368.0,failed
ORD000002744,1,COD,1,887.0,PAID
ORD000002745,1,UPI,1,903.0,paid
ORD000002746,1,COD,1,503.0,paid
ORD000002747,1,Wallet,1,12755.0,paid
ORD000002748,1,COD,1,987.0,paid
ORD000002749,1,COD,1,14924.0,paid
ORD000002750,1,COD,1,368.0,paid
ORD000002751,1,UPI,1,4001.0,completed
ORD000002752,1,UPI,1,10743.0,paid
ORD000002753,1,UPI,1,127866.0,paid
ORD000002754,1,UPI,1,36431.0,paid
ORD000002755,1,COD,1,54921.0,FAILED
ORD000002756,1,COD,1,6060.0,paid
ORD000002757,1,Debit Card,1,2437.0,paid
ORD000002758,1,COD,1,810.0,paid
ORD000002759,1,COD,1,1504.0,paid
ORD000002760,1,COD,1,7755.0,paid
ORD000002761,1,COD,1,814.0,paid
ORD000002762,1,COD,1,13081.0,paid
ORD000002763,1,UPI,1,20829.0,paid
ORD000002764,1,UPI,1,131465.0,paid
ORD000002765,1,COD,1,1062.0,paid
ORD000002766,1,COD,1,5122.0,paid
ORD000002767,1,Debit Card,1,441.0,paid
ORD000002768,1,Credit Card,1,1323.0,paid
ORD000002769,1,Debit Card,1,635.0,paid
ORD000002770,1,COD,1,4414.0,Paid
ORD000002771,1,Debit Card,1,20563.0,paid
ORD000002772,1,Debit Card,1,2791.0,paid
ORD000002773,1,COD,1,67525.0,paid
ORD000002774,1,UPI,1,2890.0,completed
ORD000002775,1,COD,1,3367.0,paid
ORD000002776,1,UPI,1,67566.0,failed
ORD000002777,1,Credit Card,1,1450.0,paid
ORD000002778,1,COD,1,25427.0,paid
ORD000002779,1,COD,1,9298.0,paid
ORD000002780,1,COD,1,5863.0,paid
ORD000002781,1,UPI,1,11546.0,refunded
ORD000002782,1,UPI,1,17103.0,paid
ORD000002783,1,COD,1,44296.0,paid
ORD000002784,1,Net Banking,1,1559.0,paid
ORD000002785,1,COD,1,99166.0,paid
ORD000002786,1,COD,1,35887.0,failed
ORD000002787,1,COD,1,2902.0,paid
ORD000002788,1,Credit Card,1,4728.0,paid
ORD000002789,1,Credit Card,3,72631.0,paid
ORD000002790,1,Credit Card,6,28979.0,success
ORD000002791,1,Debit Card,1,6205.0,paid
ORD000002792,1,COD,1,8944.0,paid
ORD000002793,1,COD,1,27155.0,paid
ORD000002794,1,UPI,1,1246.0,paid
ORD000002795,1,COD,1,3900.0,paid
ORD000002796,1,COD,1,128.0,paid
ORD000002797,1,COD,1,2098.0,failed
ORD000002798,1,COD,1,16216.0,paid
ORD000002799,1,COD,1,2901.0,paid
ORD000002800,1,COD,1,8340.0,paid
ORD000002801,1,Net Banking,1,13695.0,paid
ORD000002802,1,COD,1,14419.0,paid
ORD000002803,1,Debit Card,1,2108.0,refunded
ORD000002804,1,COD,1,,paid
ORD000002805,1,Debit Card,1,4760.0,paid
ORD000002806,1,COD,1,4291.0,paid
ORD000002807,1,COD,1,2084.0,paid
ORD000002808,1,COD,1,38264.0,Paid
ORD000002809,1,COD,1,1065.0,paid
ORD000002810,1,Credit Card,6,10084.0,paid
ORD000002811,1,COD,1,39790.0,paid
ORD000002812,1,COD,1,355.0,paid
ORD000002813,1,UPI,1,13187.0,paid
ORD000002814,1,UPI,1,1874.0,paid
ORD000002815,1,COD,1,1877.0,paid
ORD000002816,1,COD,1,12786.0,paid
ORD000002817,1,UPI,1,1934.0,paid
ORD000002818,1,COD,1,263.0,failed
ORD000002819,1,UPI,1,54671.0,paid
ORD000002820,1,COD,1,9382.0,captured
ORD000002821,1,Net Banking,1,6161.0,Paid
ORD000002822,1,UPI,1,2992.0,paid
ORD000002823,1,UPI,1,1603.0,paid
ORD000002824,1,Credit Card,1,31370.0,paid
ORD000002825,1,Net Banking,1,2828.0,paid
ORD000002826,1,Credit Card,9,20548.0,paid
ORD000002827,1,UPI,1,116712.0,PAID
ORD000002828,1,Debit Card,1,63379.0,paid
ORD000002829,1,COD,1,1574.0,Paid
ORD000002830,1,Credit Card,3,46776.0,Success
ORD000002831,1,UPI,1,29178.0,paid
ORD000002832,1,UPI,1,27648.0,paid
ORD000002833,1,Debit Card,1,1718.0,paid
ORD000002834,1,UPI,1,8643.0,paid
ORD000002835,1,UPI,1,6401.0,failed
ORD000002836,1,Debit Card,1,28189.0,paid
ORD000002837,1,UPI,1,1516.0,paid
ORD000002838,1,COD,1,45848.0,paid
ORD000002839,1,COD,1,10774.0,paid
ORD000002840,1,COD,1,7329.0,Success
ORD000002841,1,COD,1,14201.0,paid
ORD000002842,1,UPI,1,15837.0,paid
ORD000002843,1,Credit Card,1,272.0,paid
ORD000002844,1,COD,1,959.0,paid
ORD000002845,1,Debit Card,1,14787.0,paid
ORD000002846,1,UPI,1,6528.0,paid
ORD000002847,1,Net Banking,1,293.0,paid
ORD000002848,1,COD,1,16505.0,paid
ORD000002849,1,COD,1,30835.0,paid
ORD000002850,1,UPI,1,1560.0,paid
ORD000002851,1,Credit Card,1,425.0,PAID
ORD000002852,1,Debit Card,1,340.0,Paid
ORD000002853,1,Debit Card,1,12528.0,paid
ORD000002854,1,COD,1,12174.0,failed
ORD000002855,1,COD,1,2156.0,PAID
ORD000002856,1,UPI,1,10930.0,Success
ORD000002857,1,COD,1,2107.0,paid
ORD000002858,1,Wallet,1,5191.0,PAID
ORD000002859,1,UPI,1,75302.0,paid
ORD000002860,1,Credit Card,1,98340.0,paid
ORD000002861,1,Debit Card,1,25293.0,refunded
ORD000002862,1,COD,1,546.0,paid
ORD000002863,1,COD,1,15654.0,paid
ORD000002864,1,UPI,1,95475.0,paid
ORD000002865,1,Credit Card,1,1525.0,paid
ORD000002866,1,UPI,1,50461.0,failed
ORD000002867,1,COD,1,132700.0,paid
ORD000002868,1,UPI,1,28818.0,captured
ORD000002869,1,COD,1,825.0,paid
ORD000002870,1,COD,1,1399.0,success
ORD000002871,1,Net Banking,1,599.0,failed
ORD000002872,1,COD,1,23317.0,paid
ORD000002873,1,COD,1,1024.0,paid
ORD000002874,1,COD,1,39079.0,paid
ORD000002875,1,Debit Card,1,68926.0,paid
ORD000002876,1,COD,1,61554.0,paid
ORD000002877,1,COD,1,13330.0,paid
ORD000002878,1,COD,1,17310.0,paid
ORD000002879,1,UPI,1,523.0,paid
ORD000002880,1,COD,1,695.0,paid
ORD000002881,1,Credit Card,6,16145.0,paid
ORD000002882,1,Credit Card,3,58972.0,paid
ORD000002883,1,COD,1,75325.0,paid
ORD000002884,1,COD,1,58215.0,paid
ORD000002885,1,COD,1,45798.0,paid
ORD000002886,1,COD,1,8596.0,paid
ORD000002887,1,COD,1,5788.0,paid
ORD000002888,1,Credit Card,6,41059.0,paid
ORD000002889,1,COD,1,105781.0,paid
ORD000002890,1,COD,1,1425.0,paid
ORD000002891,1,COD,1,22483.0,Success
ORD000002892,1,COD,1,319.0,paid
ORD000002893,1,COD,1,2348.0,paid
ORD000002894,1,COD,1,15057.0,Success
ORD000002895,1,Credit Card,3,5932.0,paid
ORD000002896,1,COD,1,2824.0,paid
ORD000002897,1,COD,1,387.0,paid
ORD000002898,1,Wallet,1,1368.0,paid
ORD000002899,1,UPI,1,7224.0,paid
ORD000002900,1,Credit Card,6,20163.0,reversed
ORD000002901,1,COD,1,1170.0,paid
ORD000002902,1,COD,1,26098.0,PAID
ORD000002903,1,COD,1,502.0,refunded
ORD000002904,1,Credit Card,6,39434.0,success
ORD000002905,1,Debit Card,1,4492.0,paid
ORD000002906,1,COD,1,15390.0,failed
ORD000002907,1,COD,1,3138.0,paid
ORD000002908,1,COD,1,2160.0,paid
ORD000002909,1,COD,1,18627.0,paid
ORD000002910,1,COD,1,1486.0,refunded
ORD000002911,1,Net Banking,1,12461.0,paid
ORD000002912,1,COD,1,3031.0,paid
ORD000002913,1,COD,1,2005.0,Success
ORD000002914,1,UPI,1,28206.0,refunded
ORD000002915,1,COD,1,20226.0,paid
ORD000002916,1,Net Banking,1,24742.0,paid
ORD000002917,1,COD,1,35226.0,paid
ORD000002918,1,Debit Card,1,5037.0,paid
ORD000002919,1,COD,1,46787.0,paid
ORD000002920,1,COD,1,21628.0,paid
ORD000002921,1,COD,1,4405.0,paid
ORD000002922,1,Debit Card,1,14491.0,paid
ORD000002923,1,COD,1,1511.0,paid
ORD000002924,1,COD,1,68340.0,captured
ORD000002925,1,COD,1,1323.0,paid
ORD000002926,1,COD,1,55277.0,captured
ORD000002927,1,Credit Card,1,2593.0,paid
ORD000002928,1,Debit Card,1,33196.0,paid
ORD000002929,1,UPI,1,1940.0,paid
ORD000002930,1,COD,1,3605.0,paid
ORD000002931,1,UPI,1,317.0,paid
ORD000002932,1,UPI,1,1081.0,paid
ORD000002933,1,COD,1,22124.0,paid
ORD000002934,1,COD,1,553.0,paid
ORD000002935,1,UPI,1,30908.0,refunded
ORD000002936,1,Credit Card,3,16455.0,paid
ORD000002937,1,COD,1,2180.0,refunded
ORD000002938,1,Credit Card,1,42549.0,paid
ORD000002939,1,Credit Card,1,950.0,paid
ORD000002940,1,Wallet,1,8000.0,paid
ORD000002941,1,Net Banking,1,19356.0,paid
ORD000002942,1,COD,1,515.0,failed
ORD000002943,1,COD,1,625.0,paid
ORD000002944,1,Credit Card,1,2196.0,paid
ORD000002945,1,Credit Card,1,1255.0,paid
ORD000002946,1,COD,1,17203.0,paid
ORD000002947,1,UPI,1,2740.0,refunded
ORD000002948,1,Debit Card,1,732.0,paid
ORD000002949,1,COD,1,6471.0,paid
ORD000002950,1,COD,1,676.0,paid
ORD000002951,1,COD,1,4493.0,paid
ORD000002952,1,COD,1,285.0,paid
ORD000002953,1,UPI,1,39686.0,paid
ORD000002954,1,COD,1,827.0,paid
ORD000002955,1,Credit Card,1,1272.0,paid
ORD000002956,1,COD,1,805.0,paid
ORD000002957,1,Credit Card,3,49730.0,refunded
ORD000002958,1,COD,1,83178.0,paid
ORD000002959,1,Credit Card,6,27263.0,Refund
ORD000002960,1,COD,1,3220.0,paid
ORD000002961,1,UPI,1,1516.0,paid
ORD000002962,1,COD,1,8672.0,paid
ORD000002963,1,COD,1,1134.0,paid
ORD000002964,1,COD,1,1236.0,paid
ORD000002965,1,COD,1,122070.0,paid
ORD000002966,1,UPI,1,664.0,paid
ORD000002967,1,COD,1,3326.0,paid
ORD000002968,1,Wallet,1,1320.0,failed
ORD000002969,1,COD,1,852.0,paid
ORD000002970,1,COD,1,3270.0,paid
ORD000002971,1,Wallet,1,750.0,paid
ORD000002972,1,COD,1,1343.0,paid
ORD000002973,1,Credit Card,6,81078.0,paid
ORD000002974,1,COD,1,785.0,paid
ORD000002975,1,UPI,1,39655.0,paid
ORD000002976,1,Credit Card,1,380.0,paid
ORD000002977,1,COD,1,46367.0,paid
ORD000002978,1,UPI,1,10244.0,paid
ORD000002979,1,COD,1,45852.0,paid
ORD000002980,1,UPI,1,9816.0,paid
ORD000002981,1,COD,1,107825.0,paid
ORD000002982,1,COD,1,3235.0,paid
ORD000002983,1,COD,1,3661.0,paid
ORD000002984,1,UPI,1,14973.0,paid
ORD000002985,1,Net Banking,1,61922.0,paid
ORD000002986,1,Net Banking,1,381.0,paid
ORD000002987,1,UPI,1,39670.0,Failed
ORD000002988,1,Credit Card,1,69909.0,paid
ORD000002989,1,Debit Card,1,51556.0,paid
ORD000002990,1,COD,1,2309.0,PAID
ORD000002991,1,COD,1,7134.0,paid
ORD000002992,1,UPI,1,925.0,paid
ORD000002993,1,COD,1,19215.0,paid
ORD000002994,1,Credit Card,1,15898.0,PAID
ORD000002995,1,COD,1,760.0,paid
ORD000002996,1,COD,1,14791.0,paid
ORD000002997,1,Credit Card,1,726.0,paid
ORD000002998,1,COD,1,25300.0,paid
ORD000002999,1,Net Banking,1,58377.0,captured
