order_id,customer_id,order_status,order_purchase_ts,order_approved_ts,payment_type
ORD000000291,CUST00000001,delivered,2023-11-14 11:17:28,2023-11-14 15:31:28,Debit Card
ORD000000292,CUST00000008,delivered,2023-12-12 01:58:42,2023-12-12 05:21:42,COD
ORD000000293,CUST00000002,processing,2024-12-03 09:35:01,2024-12-03 15:04:01,Debit Card
ORD000000294,CUST00000001,delivered,2023-10-17 05:55:04,2023-10-17 09:18:04,Debit Card
ORD000000295,CUST00000001,cancelled,2023-07-22 01:16:19,2023-07-22 12:24:19,Credit Card
ORD000000296,CUST00000003,shipped,2023-03-04 21:40:32,2023-03-05 05:01:32,Wallet
ORD000000297,CUST00000787,delivered,2024-01-15 06:15:27,2024-01-15 15:11:27,Wallet
ORD000000298,CUST00000004,returned,2023-06-19 13:03:24,2023-06-19 14:02:24,Wallet
ORD000000299,CUST00000001,delivered,2023-02-21 19:36:08,2023-02-21 22:31:08,COD
ORD000000300,CUST00000007,returned,2024-09-25 11:33:08,2024-09-25 18:43:08,COD
ORD000000301,CUST00000001,delivered,2023-10-04 07:01:46,2023-10-04 12:54:46,COD
ORD000000302,CUST00000001,delivered,2024-03-05 17:50:24,2024-03-06 05:27:24,COD
ORD000000303,CUST00000003,delivered,2023-03-28 16:36:31,2023-03-29 01:17:31,UPI
ORD000000304,CUST00000003,delivered,2024-01-02 00:14:32,2024-01-02 03:51:32,COD
ORD000000305,CUST00000005,returned,2024-04-20 19:39:34,2024-04-21 01:08:34,Wallet
ORD000000306,CUST00000001,delivered,2023-12-02 02:50:21,2023-12-02 11:46:21,COD
ORD000000307,CUST00000001,delivered,2023-10-07 17:42:04,2023-10-07 22:39:04,COD
ORD000000308,CUST00000006,processing,2023-09-24 02:23:25,2023-09-24 08:43:25,COD
ORD000000309,CUST00000003,delivered,2023-04-01 01:34:19,2023-04-01 11:10:19,COD
ORD000000310,CUST00000001,delivered,2023-04-06 02:55:12,2023-04-06 06:25:12,COD
ORD000000311,CUST00000001,returned,2023-12-30 17:46:34,2023-12-30 19:02:34,UPI
ORD000000312,CUST00000001,delivered,2023-04-27 10:52:58,2023-04-27 15:51:58,COD
ORD000000313,CUST00000003,delivered,2023-07-09 14:26:16,2023-07-09 17:07:16,Credit Card
ORD000000314,CUST00000182,delivered,2023-05-19 06:44:11,2023-05-19 13:23:11,COD
ORD000000315,CUST00000001,delivered,2024-09-16 02:52:46,2024-09-16 13:06:46,UPI
ORD000000316,CUST00000040,delivered,2023-12-02 18:51:26,2023-12-03 04:00:26,UPI
ORD000000317,CUST00000001,delivered,2024-02-10 19:59:05,2024-02-11 04:45:05,COD
ORD000000318,CUST00000001,delivered,2024-03-08 20:08:12,2024-03-09 02:39:12,COD
ORD000000319,CUST00000002,delivered,2023-10-29 01:33:23,2023-10-29 12:12:23,Credit Card
ORD000000320,CUST00000008,delivered,2023-09-13 22:11:54,2023-09-14 09:17:54,UPI
ORD000000321,CUST00000005,cancelled,2023-10-25 13:00:17,2023-10-25 22:06:17,COD
ORD000000322,CUST00000001,delivered,2024-01-26 04:42:19,2024-01-26 06:10:19,UPI
ORD000000323,CUST00000008,delivered,2023-10-14 04:46:13,2023-10-14 08:23:13,COD
ORD000000324,CUST00000002,cancelled,2023-04-24 12:04:06,2023-04-24 23:33:06,COD
ORD000000325,CUST00000001,delivered,2024-11-03 14:29:10,2024-11-03 15:25:10,COD
ORD000000326,CUST00000002,cancelled,2024-07-17 01:10:07,2024-07-17 07:48:07,Credit Card
ORD000000327,CUST00000022,processing,2023-02-22 11:54:22,2023-02-22 19:35:22,COD
ORD000000328,CUST00000004,delivered,2024-11-01 05:45:28,2024-11-01 10:30:28,COD
ORD000000329,CUST00000024,delivered,2023-05-24 22:01:45,2023-05-25 06:29:45,COD
ORD000000330,CUST00000001,delivered,2023-03-22 14:45:42,2023-03-22 15:44:42,COD
ORD000000331,CUST00000001,delivered,2023-05-27 08:55:32,2023-05-27 11:36:32,COD
ORD000000332,CUST00000001,delivered,2024-11-17 10:08:14,2024-11-17 13:44:14,COD
ORD000000333,CUST00000001,delivered,2023-07-08 20:05:35,2023-07-08 22:12:35,Credit Card
ORD000000334,CUST00000017,delivered,2024-09-02 16:34:36,2024-09-02 21:52:36,Credit Card
ORD000000335,CUST00000005,shipped,2024-04-29 09:17:59,2024-04-29 14:56:59,COD
ORD000000336,CUST00000001,delivered,2024-01-11 20:08:29,2024-01-12 07:23:29,COD
ORD000000337,CUST00000015,delivered,2023-10-20 14:55:23,2023-10-20 20:47:23,COD
ORD000000338,CUST00000005,delivered,2023-03-18 01:25:43,2023-03-18 10:30:43,Debit Card
ORD000000339,CUST00000001,delivered,2024-06-28 15:08:06,2024-06-28 16:16:06,COD
ORD000000340,CUST00000001,delivered,2023-10-29 22:31:36,2023-10-29 23:18:36,Credit Card
ORD000000341,CUST00000132,delivered,2024-01-26 20:43:07,2024-01-27 01:30:07,COD
ORD000000342,CUST00000001,delivered,2023-02-09 01:01:03,2023-02-09 05:00:03,UPI
ORD000000343,CUST00000001,delivered,2024-08-24 21:09:55,2024-08-25 08:14:55,UPI
ORD000000344,CUST00000002,delivered,2024-06-12 23:33:36,2024-06-13 05:29:36,UPI
ORD000000345,CUST00000506,cancelled,2024-01-21 03:54:18,2024-01-21 09:47:18,COD
ORD000000346,CUST00000005,delivered,2023-12-30 15:18:11,2023-12-31 01:30:11,COD
ORD000000347,CUST00000001,delivered,2023-10-07 18:07:14,2023-10-08 04:30:14,COD
ORD000000348,CUST00000005,delivered,2023-10-08 01:02:21,2023-10-08 10:22:21,Net Banking
ORD000000349,CUST00000001,delivered,2023-02-24 19:51:51,2023-02-25 01:09:51,COD
ORD000000350,CUST00000529,delivered,2024-06-07 09:26:49,2024-06-07 12:05:49,UPI
ORD000000351,CUST00000002,delivered,2023-02-04 07:11:04,2023-02-04 07:41:04,Wallet
ORD000000352,CUST00000004,delivered,2023-01-01 06:11:49,2023-01-01 06:52:49,UPI
ORD000000353,CUST00000001,delivered,2023-01-22 12:08:06,2023-01-22 21:56:06,COD
ORD000000354,CUST00000003,delivered,2023-06-22 19:09:56,2023-06-22 20:48:56,COD
ORD000000355,CUST00000026,returned,2024-02-26 19:43:01,2024-02-27 00:44:01,Credit Card
ORD000000356,CUST00000132,delivered,2024-06-02 05:24:39,2024-06-02 11:28:39,Debit Card
ORD000000357,CUST00000001,cancelled,2023-11-07 19:50:52,2023-11-08 02:32:52,Net Banking
ORD000000358,CUST00000002,delivered,2023-11-02 19:49:44,2023-11-02 20:58:44,COD
ORD000000359,CUST00000001,delivered,2024-03-03 01:28:22,2024-03-03 07:47:22,Wallet
ORD000000360,CUST00000001,delivered,2024-03-20 07:29:46,2024-03-20 10:32:46,COD
ORD000000361,CUST00000003,delivered,2024-10-09 00:21:39,2024-10-09 04:29:39,UPI
ORD000000362,CUST00000010,delivered,2024-09-30 23:44:22,2024-10-01 09:36:22,COD
ORD000000363,CUST00000001,delivered,2024-10-02 11:20:08,2024-10-02 16:54:08,COD
ORD000000364,CUST00000003,delivered,2024-10-08 06:29:23,2024-10-08 11:21:23,UPI
ORD000000365,CUST00000003,delivered,2024-10-24 21:27:43,2024-10-24 21:43:43,COD
ORD000000366,CUST00000001,delivered,2024-02-13 16:26:20,2024-02-14 04:23:20,Wallet
ORD000000367,CUST00000003,processing,2024-03-19 22:33:53,2024-03-20 05:42:53,COD
ORD000000368,CUST00000002,delivered,2024-07-12 19:12:16,2024-07-13 04:17:16,Debit Card
ORD000000369,CUST00000001,shipped,2023-06-18 22:55:47,2023-06-19 04:10:47,COD
ORD000000370,CUST00000007,delivered,2023-10-16 05:11:42,2023-10-16 08:25:42,COD
ORD000000371,CUST00000001,delivered,2024-11-03 04:53:48,2024-11-03 08:13:48,COD
ORD000000372,CUST00000002,delivered,2024-01-15 01:49:05,2024-01-15 01:59:05,Credit Card
ORD000000373,CUST00000002,delivered,2023-02-09 08:13:42,2023-02-09 18:53:42,Credit Card
ORD000000374,CUST00000001,delivered,2023-11-01 13:13:47,2023-11-01 19:34:47,COD
ORD000000375,CUST00000002,delivered,2023-05-16 13:33:40,2023-05-16 17:50:40,COD
ORD000000376,CUST00000202,returned,2023-10-13 16:14:59,2023-10-14 00:43:59,COD
ORD000000377,CUST00000006,delivered,2024-02-04 17:35:51,2024-02-04 19:12:51,UPI
ORD000000378,CUST00000001,delivered,2024-01-02 19:36:52,2024-01-03 01:16:52,UPI
ORD000000379,CUST00000004,delivered,2023-12-29 12:28:46,2023-12-29 17:45:46,Credit Card
ORD000000380,CUST00000001,delivered,2023-01-11 06:32:46,2023-01-11 17:25:46,COD
ORD000000381,CUST00000003,delivered,2023-11-28 10:32:34,2023-11-28 20:07:34,COD
ORD000000382,CUST00000003,delivered,2023-01-21 20:56:05,2023-01-22 06:10:05,COD
ORD000000383,CUST00001144,delivered,2023-11-01 19:34:58,2023-11-01 22:44:58,Wallet
ORD000000384,CUST00000002,delivered,2024-05-03 21:58:42,2024-05-04 04:14:42,COD
ORD000000385,CUST00000112,delivered,2023-04-15 12:57:52,2023-04-16 00:42:52,COD
ORD000000386,CUST00000002,delivered,2024-11-05 18:42:01,2024-11-05 19:00:01,Credit Card
ORD000000387,CUST00000001,delivered,2024-04-19 09:54:53,2024-04-19 17:44:53,UPI
ORD000000388,CUST00000001,delivered,2023-07-04 00:10:56,2023-07-04 04:16:56,COD
ORD000000389,CUST00000008,delivered,2023-10-29 17:51:04,2023-10-30 02:46:04,COD
ORD000000390,CUST00000018,delivered,2023-03-21 02:05:35,2023-03-21 08:03:35,Credit Card
ORD000000391,CUST00000001,delivered,2023-01-14 15:14:44,2023-01-14 23:39:44,UPI
ORD000000392,CUST00000005,cancelled,2024-11-04 23:56:44,2024-11-05 02:59:44,COD
ORD000000393,CUST00000001,delivered,2024-05-28 00:36:52,2024-05-28 11:11:52,COD
ORD000000394,CUST00000001,delivered,2024-08-27 17:36:53,2024-08-28 03:39:53,COD
ORD000000395,CUST00000002,delivered,2024-04-11 20:50:10,2024-04-12 04:30:10,UPI
ORD000000396,CUST00000001,delivered,2024-11-02 15:02:34,2024-11-02 20:10:34,COD
ORD000000397,CUST00000011,cancelled,2024-10-29 16:33:34,2024-10-29 18:26:34,COD
ORD000000398,CUST00000003,delivered,2023-02-15 21:37:57,2023-02-16 00:07:57,COD
ORD000000399,CUST00000002,delivered,2023-06-10 18:39:10,2023-06-10 23:29:10,Net Banking
ORD000000400,CUST00000008,delivered,2023-10-29 00:57:05,2023-10-29 10:19:05,COD
ORD000000401,CUST00000014,cancelled,2023-10-08 18:34:46,2023-10-09 05:55:46,COD
ORD000000402,CUST00000001,shipped,2024-01-18 18:10:37,2024-01-19 01:29:37,COD
ORD000000403,CUST00000001,delivered,2023-08-16 05:28:32,2023-08-16 16:43:32,UPI
ORD000000404,CUST00000003,delivered,2024-09-12 15:42:44,2024-09-12 18:07:44,Debit Card
ORD000000405,CUST00000002,delivered,2023-01-03 20:12:17,2023-01-04 05:08:17,Net Banking
ORD000000406,CUST00000081,delivered,2024-09-07 20:21:26,2024-09-08 02:46:26,COD
ORD000000407,CUST00000001,delivered,2023-10-28 20:54:06,2023-10-28 22:39:06,COD
ORD000000408,CUST00000002,delivered,2023-01-02 18:40:10,2023-01-03 03:01:10,COD
ORD000000409,CUST00000015,delivered,2024-10-09 02:55:48,2024-10-09 13:46:48,Credit Card
ORD000000410,CUST00000010,delivered,2023-11-30 11:38:18,2023-11-30 17:03:18,UPI
ORD000000411,CUST00000005,delivered,2024-07-10 05:35:37,2024-07-10 08:42:37,COD
ORD000000412,CUST00000002,delivered,2024-10-24 01:42:11,2024-10-24 05:23:11,COD
ORD000000413,CUST00000001,delivered,2023-01-25 06:19:22,2023-01-25 13:33:22,COD
ORD000000414,CUST00000001,delivered,2023-08-12 21:49:32,2023-08-13 06:07:32,UPI
ORD000000415,CUST00000001,shipped,2023-04-09 14:21:08,2023-04-09 17:01:08,COD
ORD000000416,CUST00000001,delivered,2023-03-22 18:19:26,2023-03-23 02:35:26,COD
ORD000000417,CUST00000006,cancelled,2024-11-28 12:04:03,2024-11-28 21:03:03,COD
ORD000000418,CUST00000087,delivered,2024-09-19 08:33:12,2024-09-19 08:50:12,COD
ORD000000419,CUST00000168,delivered,2023-10-20 11:35:17,2023-10-20 16:14:17,COD
ORD000000420,CUST00000002,delivered,2024-06-07 23:36:51,2024-06-08 02:28:51,UPI
ORD000000421,CUST00000002,delivered,2024-11-05 06:53:10,2024-11-05 16:25:10,UPI
ORD000000422,CUST00000001,cancelled,2023-07-07 07:27:59,2023-07-07 15:14:59,COD
ORD000000423,CUST00000001,delivered,2023-01-07 20:19:56,2023-01-08 02:45:56,COD
ORD000000424,CUST00000001,cancelled,2024-10-02 08:53:36,2024-10-02 11:38:36,Debit Card
ORD000000425,CUST00000017,delivered,2024-07-08 21:41:37,2024-07-09 03:30:37,Debit Card
ORD000000426,CUST00000004,delivered,2023-05-15 23:23:31,2023-05-16 10:56:31,UPI
ORD000000427,CUST00000002,delivered,2023-12-28 01:35:05,2023-12-28 13:31:05,UPI
ORD000000428,CUST00000001,delivered,2023-05-15 16:02:04,2023-05-15 18:03:04,Credit Card
ORD000000429,CUST00000157,delivered,2024-03-25 02:15:36,2024-03-25 08:06:36,UPI
ORD000000430,CUST00000016,cancelled,2024-05-04 21:06:02,2024-05-05 06:05:02,COD
ORD000000431,CUST00000001,shipped,2023-08-25 02:45:55,2023-08-25 06:22:55,COD
ORD000000432,CUST00000001,delivered,2024-08-28 21:18:21,2024-08-29 09:16:21,COD
ORD000000433,CUST00000001,delivered,2023-12-23 18:27:51,2023-12-24 00:05:51,Credit Card
ORD000000434,CUST00000002,delivered,2024-06-24 12:52:29,2024-06-24 17:04:29,UPI
ORD000000435,CUST00000005,delivered,2024-04-27 04:59:21,2024-04-27 16:17:21,Net Banking
ORD000000436,CUST00000001,returned,2023-12-03 06:24:25,2023-12-03 13:40:25,COD
ORD000000437,CUST00000001,delivered,2023-09-08 10:20:56,2023-09-08 11:09:56,COD
ORD000000438,CUST00000009,delivered,2023-06-23 20:20:19,2023-06-23 21:40:19,UPI
ORD000000439,CUST00000002,processing,2024-07-28 21:32:39,2024-07-29 09:17:39,Debit Card
ORD000000440,CUST00000001,delivered,2024-04-28 12:02:43,2024-04-28 19:31:43,Debit Card
ORD000000441,CUST00000001,cancelled,2023-08-29 05:35:19,2023-08-29 16:02:19,COD
ORD000000442,CUST00000001,delivered,2024-12-17 13:32:39,2024-12-18 01:23:39,Net Banking
ORD000000443,CUST00000001,delivered,2024-09-23 19:57:33,2024-09-24 04:54:33,Net Banking
ORD000000444,CUST00000004,delivered,2023-04-16 12:59:34,2023-04-17 00:39:34,Wallet
ORD000000445,CUST00000004,delivered,2023-05-17 21:22:20,2023-05-18 08:49:20,UPI
ORD000000446,CUST00000001,delivered,2024-02-03 00:13:48,2024-02-03 05:12:48,Credit Card
ORD000000447,CUST00000010,delivered,2023-03-26 12:02:45,2023-03-26 19:43:45,COD
ORD000000448,CUST00000003,delivered,2024-12-15 01:06:03,2024-12-15 10:57:03,COD
ORD000000449,CUST00000001,delivered,2024-04-25 14:40:54,2024-04-26 02:02:54,COD
ORD000000450,CUST00000001,delivered,2023-02-22 14:47:35,2023-02-23 00:43:35,COD
ORD000000451,CUST00000007,delivered,2023-11-26 07:29:44,2023-11-26 17:11:44,Wallet
ORD000000452,CUST00000003,shipped,2023-07-08 19:03:59,2023-07-08 23:01:59,UPI
ORD000000453,CUST00000001,delivered,2023-12-29 22:49:47,2023-12-30 04:00:47,COD
ORD000000454,CUST00000001,delivered,2023-07-30 10:58:08,2023-07-30 20:51:08,Credit Card
ORD000000455,CUST00000007,delivered,2024-10-05 10:26:21,2024-10-05 12:01:21,UPI
ORD000000456,CUST00000001,delivered,2024-07-07 04:34:11,2024-07-07 06:35:11,COD
ORD000000457,CUST00000008,returned,2024-11-02 00:40:33,2024-11-02 10:08:33,UPI
ORD000000458,CUST00000001,delivered,2023-06-17 09:45:33,2023-06-17 21:29:33,COD
ORD000000459,CUST00000001,delivered,2023-10-26 10:35:44,2023-10-26 15:39:44,UPI
ORD000000460,CUST00000001,delivered,2024-09-19 18:26:23,2024-09-20 04:48:23,Credit Card
ORD000000461,CUST00000002,delivered,2023-10-22 20:41:23,2023-10-23 01:00:23,COD
ORD000000462,CUST00000185,delivered,2023-10-24 02:36:24,2023-10-24 08:46:24,COD
ORD000000463,CUST00000009,delivered,2024-12-27 03:39:39,2024-12-27 15:20:39,UPI
ORD000000464,CUST00000006,delivered,2024-08-19 13:26:41,2024-08-19 18:06:41,Debit Card
ORD000000465,CUST00000001,delivered,2024-10-16 09:00:48,2024-10-16 19:37:48,COD
ORD000000466,CUST00000001,delivered,2023-11-02 16:51:11,2023-11-03 04:12:11,Credit Card
ORD000000467,CUST00000013,delivered,2024-03-10 07:44:17,2024-03-10 16:36:17,UPI
ORD000000468,CUST00000003,delivered,2023-12-03 09:58:47,2023-12-03 10:53:47,COD
ORD000000469,CUST00000002,delivered,2023-12-03 10:39:35,2023-12-03 22:10:35,COD
ORD000000470,CUST00000008,delivered,2023-04-17 14:25:49,2023-04-17 20:26:49,COD
ORD000000471,CUST00000003,delivered,2024-10-08 01:40:22,2024-10-08 05:12:22,COD
ORD000000472,CUST00000001,delivered,2023-10-28 21:12:12,2023-10-29 03:05:12,COD
ORD000000473,CUST00000001,delivered,2024-03-07 08:08:04,2024-03-07 13:27:04,UPI
ORD000000474,CUST00000005,delivered,2024-10-12 05:06:27,2024-10-12 09:43:27,UPI
ORD000000475,CUST00000001,delivered,2024-08-22 15:22:11,2024-08-22 23:31:11,COD
ORD000000476,CUST00000001,delivered,2023-06-18 03:14:31,2023-06-18 04:39:31,COD
ORD000000477,CUST00000001,delivered,2024-04-08 14:09:49,2024-04-08 21:46:49,COD
ORD000000478,CUST00000003,delivered,2023-12-30 01:27:37,2023-12-30 04:31:37,Debit Card
ORD000000479,CUST00000225,delivered,2023-08-11 06:19:49,2023-08-11 15:50:49,Wallet
ORD000000480,CUST00000001,delivered,2023-01-31 17:25:44,2023-02-01 05:12:44,Credit Card
ORD000000481,CUST00000002,delivered,2024-04-18 08:55:23,2024-04-18 14:37:23,COD
ORD000000482,CUST00000008,shipped,2024-08-27 21:36:45,2024-08-28 07:18:45,Debit Card
ORD000000483,CUST00000011,delivered,2024-11-25 08:32:14,2024-11-25 12:26:14,Credit Card
ORD000000484,CUST00000003,delivered,2023-10-12 16:34:10,2023-10-13 02:38:10,COD
ORD000000485,CUST00000004,delivered,2023-10-30 00:43:05,2023-10-30 07:09:05,COD
ORD000000486,CUST00000001,delivered,2023-05-18 23:26:05,2023-05-19 05:35:05,COD
ORD000000487,CUST00000001,shipped,2024-12-27 14:46:47,2024-12-27 16:03:47,UPI
ORD000000488,CUST00000001,delivered,2024-10-10 16:59:40,2024-10-11 00:57:40,COD
ORD000000489,CUST00000002,delivered,2024-12-09 07:48:20,2024-12-09 17:18:20,COD
ORD000000490,CUST00000006,delivered,2023-12-30 06:55:25,2023-12-30 13:01:25,COD
ORD000000491,CUST00000001,delivered,2023-06-28 10:28:48,2023-06-28 12:27:48,COD
ORD000000492,CUST00000001,returned,2024-02-28 06:08:02,2024-02-28 14:17:02,UPI
ORD000000493,CUST00000001,delivered,2023-10-22 00:29:54,2023-10-22 08:01:54,COD
ORD000000494,CUST00000010,delivered,2023-10-10 16:00:00,2023-10-11 02:22:00,COD
ORD000000495,CUST00000001,delivered,2023-03-08 17:11:56,2023-03-09 04:38:56,UPI
ORD000000496,CUST00000005,returned,2023-02-28 16:13:10,2023-02-28 19:11:10,Net Banking
ORD000000497,CUST00000001,delivered,2023-10-24 13:17:34,2023-10-24 16:50:34,COD
ORD000000498,CUST00000001,delivered,2024-11-11 12:34:17,2024-11-11 23:58:17,COD
ORD000000499,CUST00000144,delivered,2024-07-08 23:39:08,2024-07-09 01:08:08,COD
ORD000000500,CUST00000002,delivered,2024-08-10 12:38:43,2024-08-10 23:36:43,COD
ORD000000501,CUST00000007,delivered,2023-07-19 16:56:27,2023-07-19 18:51:27,Debit Card
ORD000000502,CUST00000001,delivered,2024-07-19 09:59:57,2024-07-19 15:03:57,Wallet
ORD000000503,CUST00000004,delivered,2023-11-02 00:47:36,2023-11-02 02:30:36,COD
ORD000000504,CUST00000001,delivered,2023-02-16 08:23:53,2023-02-16 20:06:53,COD
ORD000000505,CUST00000021,returned,2023-10-29 17:18:44,2023-10-29 23:20:44,COD
ORD000000506,CUST00000001,cancelled,2023-04-20 15:13:02,2023-04-21 01:49:02,UPI
ORD000000507,CUST00000001,delivered,2024-10-12 16:38:50,2024-10-12 17:05:50,COD
ORD000000508,CUST00000001,delivered,2024-10-07 17:56:25,2024-10-07 18:29:25,COD
ORD000000509,CUST00000001,cancelled,2023-09-03 05:14:23,2023-09-03 11:39:23,COD
ORD000000510,CUST00000036,delivered,2024-04-02 19:31:18,2024-04-02 20:06:18,UPI
ORD000000511,CUST00000002,cancelled,2023-10-19 17:08:45,2023-10-19 23:41:45,Wallet
ORD000000512,CUST00000001,delivered,2023-05-10 07:23:17,2023-05-10 15:53:17,COD
ORD000000513,CUST00000001,delivered,2024-05-05 12:05:23,2024-05-05 17:59:23,Credit Card
ORD000000514,CUST00000002,delivered,2024-08-10 20:35:08,2024-08-11 06:00:08,Credit Card
ORD000000515,CUST00000030,delivered,2024-08-23 04:00:45,2024-08-23 05:17:45,COD
ORD000000516,CUST00000001,delivered,2023-05-06 07:15:56,2023-05-06 10:17:56,Wallet
ORD000000517,CUST00000003,delivered,2024-01-06 04:36:34,2024-01-06 06:35:34,UPI
ORD000000518,CUST00000001,delivered,2023-01-16 07:19:01,2023-01-16 13:20:01,COD
ORD000000519,CUST00000008,delivered,2023-03-15 04:54:41,2023-03-15 09:42:41,UPI
ORD000000520,CUST00000001,delivered,2023-03-07 19:20:38,2023-03-08 01:50:38,COD
ORD000000521,CUST00000001,delivered,2023-02-14 23:47:18,2023-02-15 01:41:18,COD
ORD000000522,CUST00000001,delivered,2023-10-05 23:15:54,2023-10-06 04:38:54,COD
ORD000000523,CUST00000002,delivered,2023-10-14 08:35:44,2023-10-14 17:47:44,UPI
ORD000000524,CUST00000001,delivered,2024-06-16 22:22:24,2024-06-16 23:16:24,Debit Card
ORD000000525,CUST00000001,delivered,2023-10-04 01:57:43,2023-10-04 11:24:43,COD
ORD000000526,CUST00000005,shipped,2023-04-28 02:39:57,2023-04-28 05:20:57,COD
ORD000000527,CUST00000001,delivered,2024-11-29 07:48:44,2024-11-29 18:13:44,COD
ORD000000528,CUST00000001,delivered,2024-10-23 06:55:24,2024-10-23 16:42:24,Wallet
ORD000000529,CUST00000013,delivered,2023-04-14 22:01:23,2023-04-15 03:25:23,COD
ORD000000530,CUST00000002,delivered,2023-10-18 18:14:15,2023-10-18 19:11:15,Debit Card
ORD000000531,CUST00000001,delivered,2023-05-22 18:04:45,2023-05-22 22:44:45,COD
ORD000000532,CUST00000002,delivered,2024-12-10 19:20:59,2024-12-11 02:49:59,COD
ORD000000533,CUST00000001,delivered,2023-10-12 17:24:20,2023-10-12 21:31:20,COD
ORD000000534,CUST00000140,delivered,2023-03-22 12:06:08,2023-03-22 19:44:08,COD
ORD000000535,CUST00000001,delivered,2024-07-12 01:24:36,2024-07-12 11:17:36,COD
ORD000000536,CUST00000002,delivered,2024-06-29 00:23:11,2024-06-29 11:51:11,Debit Card
ORD000000537,CUST00000003,shipped,2023-07-25 23:24:56,2023-07-26 04:13:56,COD
ORD000000538,CUST00000001,delivered,2023-10-01 12:02:39,2023-10-01 23:53:39,COD
ORD000000539,CUST00000001,delivered,2023-11-04 22:52:25,2023-11-05 01:54:25,UPI
ORD000000540,CUST00000001,delivered,2023-08-17 00:44:51,2023-08-17 12:04:51,COD
ORD000000541,CUST00000004,delivered,2023-09-05 15:15:46,2023-09-05 17:02:46,UPI
ORD000000542,CUST00000153,delivered,2024-09-15 06:45:12,2024-09-15 13:17:12,Credit Card
ORD000000543,CUST00000005,delivered,2024-08-03 08:44:41,2024-08-03 16:50:41,Net Banking
ORD000000544,CUST00000009,delivered,2024-06-12 15:45:52,2024-06-12 16:19:52,UPI
ORD000000545,CUST00000001,returned,2024-06-07 11:53:12,2024-06-07 17:15:12,COD
ORD000000546,CUST00000006,delivered,2024-01-14 03:13:49,2024-01-14 06:36:49,COD
ORD000000547,CUST00000005,cancelled,2023-10-11 23:59:31,2023-10-12 09:47:31,COD
ORD000000548,CUST00000001,delivered,2024-07-06 17:05:59,2024-07-06 22:49:59,COD
ORD000000549,CUST00000002,delivered,2023-04-07 08:39:21,2023-04-07 09:58:21,COD
ORD000000550,CUST00000001,delivered,2023-04-29 14:54:47,2023-04-29 15:26:47,COD
ORD000000551,CUST00000001,returned,2023-04-16 03:38:01,2023-04-16 03:59:01,Net Banking
